name,release_date,rating,rating_top,metacritic,playtime,genres
Mega Man ZX Advent,2007-10-23,3.43,4,78.0,0,"Platformer, Action"
Apollo Justice: Ace Attorney,2007-04-12,4.19,4,78.0,14,"Adventure, Action"
Fire Emblem: Radiant Dawn,2007-11-05,4.33,5,78.0,0,"Strategy, RPG"
Sonic Rush Adventure,2007-09-18,3.93,4,78.0,0,"Adventure, Action"
Trauma Center: New Blood,2007-11-20,3.86,4,77.0,0,Simulation
Prince of Persia Classic,2007-06-13,3.33,5,77.0,0,"Arcade, Adventure, Action"
Everyday Shooter,2007-10-11,2.25,1,77.0,1,"Casual, Indie, Shooter, Arcade"
Call of Duty: Roads to Victory,2007-03-13,3.41,4,77.0,0,"Casual, Shooter, Action"
No More Heroes,2007-12-06,4.23,5,77.0,4,Action
Mercury Meltdown Revolution,2007-08-14,0.0,0,77.0,0,Puzzle
Stranglehold,2007-09-07,3.76,4,77.0,1,"Shooter, Action"
LEGO Star Wars - The Complete Saga,2007-11-06,4.11,4,77.0,3,"Family, Adventure, Action"
Geometry Wars: Retro Evolved,2007-03-07,3.82,4,76.0,1,Casual
Guilty Gear XX Accent Core,2007-10-16,0.0,0,76.0,0,"Arcade, Fighting"
Burnout Dominator,2007-03-06,4.0,4,76.0,0,Racing
Battlestations: Midway,2007-01-30,2.68,3,76.0,1,"Strategy, Action"
NHL 08,2007-09-11,3.45,4,76.0,0,Sports
City Life: World Edition,2007-02-02,0.0,0,75.0,0,Strategy
SEGA Rally,2007-10-09,3.53,4,75.0,1,"Racing, Arcade, Action"
Eschalon: Book I,2007-11-19,2.44,1,75.0,1,"Indie, RPG"
Battalion Wars 2,2007-10-29,0.0,0,75.0,0,Strategy
Dead Head Fred,2007-08-28,0.0,0,75.0,0,"Adventure, Action"
Folklore,2007-06-21,3.9,4,75.0,0,"Action, RPG"
Etrian Odyssey,2007-05-15,3.14,4,75.0,0,RPG
Chili Con Carnage,2007-02-16,3.5,4,74.0,0,"Shooter, Action"
Naruto: Clash of Ninja Revolution,2007-10-23,0.0,0,74.0,0,Fighting
The Sims 2: Bon Voyage,2007-09-04,3.84,4,74.0,0,Strategy
Prince of Persia: Rival Swords,2007-04-03,4.0,4,74.0,1,"Adventure, Action"
Ratchet & Clank: Size Matters,2007-02-13,3.69,4,74.0,5,"Arcade, Adventure, Action"
Dragon Ball Z: Budokai Tenkaichi 3,2007-10-04,4.4,5,73.0,15,Fighting
Penumbra Overture,2007-03-30,3.71,4,73.0,1,"Indie, Adventure, Action"
Chessmaster: Grandmaster Edition,2007-10-30,0.0,0,73.0,5,Board Games
Soul Nomad & the World Eaters,2007-02-15,0.0,0,73.0,0,"Strategy, RPG"
Sherlock Holmes: The Awakened (2007),2007-02-15,3.12,4,73.0,0,Adventure
After Burner: Black Falcon,2007-03-20,0.0,0,73.0,0,"Strategy, Action, Simulation"
Pursuit Force: Extreme Justice,2007-05-14,4.45,5,73.0,0,"Racing, Action"
Rail Simulator,2007-10-12,0.0,0,72.0,0,Simulation
SOCOM: U.S. Navy SEALs Tactical Strike,2007-11-06,0.0,0,72.0,0,"Shooter, Strategy, Action"
Monster Hunter Freedom 2,2007-08-28,0.0,4,72.0,0,"Action, RPG"
Mario Party DS,2007-11-19,3.94,4,72.0,0,"Family, Board Games"
Brothers in Arms DS,2007-06-07,0.0,0,72.0,0,"Shooter, Action"
Blazing Angels 2: Secret Missions of WWII,2007-09-18,3.0,3,72.0,6,"Action, Simulation, Fighting"
Crazy Machines 2,2007-10-15,3.27,4,72.0,4,"Casual, Strategy"
Need for Speed: ProStreet,2007-11-13,3.51,4,72.0,1,"Racing, Arcade"
Brian Lara International Cricket 2007,2007-03-23,0.0,0,71.0,0,Sports
UFO: Afterlight,2007-03-15,2.38,1,71.0,1,"Strategy, Indie"
TimeShift,2007-10-29,3.75,4,71.0,1,"Shooter, Action"
Ar Tonelico: Melody of Elemia,2007-02-06,3.86,4,71.0,0,"Adventure, RPG"
Enemy Territory: Quake Wars,2007-09-28,3.28,3,71.0,1,"Shooter, Adventure, Action"
Sherlock Holmes - Nemesis,2007-11-12,3.42,4,71.0,3,"Adventure, RPG"
Tiger Woods PGA Tour 08,2007-08-28,3.12,4,71.0,0,Sports
Naruto: Ultimate Ninja Heroes,2007-08-28,3.67,4,70.0,0,"Action, Fighting"
MySims,2007-09-18,3.79,4,70.0,16,Strategy
Tony Hawk's Proving Ground,2007-10-15,3.54,4,70.0,0,Sports
Thrillville: Off the Rails,2007-10-08,3.06,3,70.0,2,"Strategy, Family, Action, Simulation"
The Simpsons Game,2007-10-30,3.76,4,70.0,4,"Platformer, Arcade"
Making History: The Calm & the Storm,2007-03-13,0.0,0,70.0,1,"Strategy, Action"
Heroes of Might & Magic V: Tribes of the East,2007-10-16,4.2,4,70.0,2,Strategy
Overclocked: A History of Violence,2007-04-06,3.21,4,70.0,1,"Indie, Adventure, Action"
"What Did I Do To Deserve This, My Lord!?",2007-12-06,0.0,0,69.0,0,Strategy
The Red Star,2007-04-06,0.0,0,69.0,0,"Shooter, Arcade, Action"
Boom Boom Rocket,2007-04-11,3.02,3,69.0,0,"Adventure, Action"
Safecracker: The Ultimate Puzzle Adventure,2007-08-29,2.67,4,69.0,1,"Casual, Adventure"
Medal of Honor Heroes 2,2007-11-13,3.67,4,69.0,0,Shooter
Jack Keane,2007-07-31,3.0,4,69.0,4,"Adventure, RPG"
Earth Defense Force 2017,2007-03-20,0.0,0,69.0,0,"Shooter, Arcade, Action"
Death to Spies,2007-10-15,3.49,4,69.0,1,"Adventure, Action"
Conan,2007-09-28,3.05,3,69.0,0,"Action, RPG"
Vanguard: Saga of Heroes,2007-01-30,0.0,0,68.0,2,"Massively Multiplayer, RPG"
Championship Manager 2008,2007-11-02,0.0,0,68.0,1,Sports
Kingdom Hearts Re: Chain of Memories,2007-03-29,3.5,4,68.0,0,"Action, RPG"
Sinking Island,2007-10-03,3.78,4,68.0,1,Adventure
Fantasy Wars,2007-08-29,3.28,4,67.0,1,Strategy
Mario & Sonic at the Olympic Games,2007-11-06,3.35,3,67.0,0,Sports
Juiced 2: Hot Import Nights,2007-09-17,3.15,3,67.0,2,"Racing, Arcade"
Kane and Lynch: Dead Men,2007-11-13,3.6,4,67.0,1,"Shooter, Action"
Mario & Sonic at the Olympic Games (Beijing 2008),2007-11-06,0.0,0,67.0,0,Sports
Manhunt 2,2007-10-29,3.57,4,67.0,0,"Adventure, Action"
Mario & Sonic at the Olympic Games Wii,2007-11-06,0.0,0,67.0,0,Sports
"Warhammer 40,000: Squad Command",2007-12-17,3.38,4,67.0,0,Strategy
Rayman Raving Rabbids 2,2007-11-13,3.58,4,67.0,0,Arcade
Heroes of Mana,2007-08-14,0.0,0,66.0,0,
Theatre of War,2007-04-19,3.56,4,66.0,1,Strategy
City Life 2008,2007-11-01,3.64,4,66.0,1,"Strategy, Simulation"
Culpa Innata,2007-10-23,4.27,5,66.0,1,"Casual, Adventure, RPG"
F.E.A.R. Files,2007-11-06,0.0,0,66.0,0,Shooter
Painkiller Overdose,2007-10-23,3.28,4,65.0,1,"Shooter, Action"
Harry Potter and the Order of the Phoenix,2007-06-15,3.52,4,65.0,18,"Arcade, Adventure, Action"
Shining Force EXA,2007-01-18,0.0,0,64.0,0,
SpongeBob's Atlantis SquarePantis,2007-10-23,2.56,1,64.0,0,"Adventure, Action"
Hot Brain,2007-06-18,0.0,0,64.0,0,Puzzle
Wild Arms XF,2007-08-09,0.0,0,64.0,0,RPG
Crazy Taxi: Fare Wars,2007-08-07,0.0,0,64.0,0,"Racing, Arcade"
Attack on Pearl Harbor,2007-07-30,0.0,0,64.0,1,"Arcade, Simulation"
Time Hollow,2007-11-22,4.0,4,64.0,0,"Casual, Adventure, Puzzle"
Medal of Honor: Vanguard,2007-03-26,3.54,4,63.0,0,Shooter
Raw Danger!,2007-06-19,4.5,5,63.0,0,"Adventure, Action"
Diddy Kong Racing DS,2007-02-05,4.12,4,63.0,0,Racing
Spider-Man 3,2007-05-02,3.22,3,62.0,3,"Adventure, Action"
Silverfall,2007-03-09,3.35,3,62.0,1,RPG
Mario Party 8,2007-05-29,3.75,4,62.0,2,Board Games
7 Wonders of the Ancient World,2007-09-17,2.86,3,62.0,1,"Casual, Strategy, Puzzle"
Clive Barker's Jericho,2007-10-23,3.68,4,62.0,1,"Shooter, Action"
Harvest Moon: Boy & Girl,2007-07-31,0.0,0,61.0,0,"Strategy, RPG, Simulation"
Infernal,2007-03-01,3.33,4,61.0,2,"Shooter, Action"
F.E.A.R. Perseus Mandate,2007-11-06,3.82,4,61.0,7,"Shooter, Action"
Fullmetal Alchemist Trading Card Game,2007-10-16,0.0,0,61.0,0,Strategy
Loki,2007-10-05,3.09,3,61.0,1,RPG
Bus Driver,2007-03-22,3.0,3,61.0,1,"Indie, Simulation"
Heracles: Chariot Racing,2007-06-28,0.0,0,61.0,0,"Racing, Arcade"
Vigil: Blood Bitterness,2007-06-29,1.67,1,61.0,1,"Indie, RPG"
.hack//G.U. vol. 3//Redemption,2007-01-18,0.0,0,60.0,0,"Action, RPG"
Spider-Man: Friend or Foe,2007-10-02,3.1,4,60.0,0,Arcade
Time Crisis 4,2007-11-20,0.0,0,60.0,0,
Bladestorm: The Hundred Years' War,2007-08-30,0.0,0,60.0,0,"Strategy, Action"
7 Wonders II,2007-08-14,3.14,4,60.0,1,"Casual, Arcade"
Cars Mater-National Championship,2007-10-29,0.0,0,60.0,0,Racing
Obscure: The Aftermath,2007-09-07,3.97,4,59.0,8,"Adventure, Action"
Hired Guns: The Jagged Edge,2007-10-19,0.0,0,58.0,0,Strategy
DW:GUNDAM,2007-03-01,3.5,4,58.0,0,"Adventure, Action"
Wii Play,2007-02-12,3.47,4,58.0,0,Family
Jackass: The Game,2007-09-24,3.19,3,58.0,0,"Adventure, Action"
Shrek the Third,2007-05-08,3.31,3,58.0,0,"Family, Platformer, Arcade, Action"
Maelstrom: The Battle for Earth Begins,2007-02-02,2.38,1,58.0,1,"Shooter, Strategy, Action"
Genesis Rising,2007-08-06,0.0,3,57.0,1,Strategy
Driver '76,2007-05-08,3.42,4,57.0,0,"Racing, Shooter, Action"
Pirates of the Caribbean: At World's End,2007-05-22,3.41,4,57.0,3,"Adventure, Action"
CSI: Hard Evidence,2007-09-25,3.05,3,56.0,9,"Adventure, Action"
Transformers: The Game,2007-06-25,2.95,3,56.0,0,"Action, Fighting"
TMNT,2007-03-13,3.25,3,56.0,0,"Platformer, Adventure, Action"
TMNT (GBA/DS),2007-03-20,0.0,0,56.0,0,Action
Dragoneer's Aria,2007-08-21,0.0,0,56.0,0,"Adventure, RPG"
Kingdom Under Fire: Circle of Doom,2007-12-05,0.0,0,55.0,0,"Action, RPG"
Eco Creatures: Save the Forest,2007-08-23,0.0,0,55.0,0,Strategy
X-Blades,2007-11-23,2.64,3,54.0,4,"Adventure, Action"
Pokémon Battle Revolution,2007-06-25,3.53,4,53.0,3,"Strategy, RPG"
Valhalla Knights,2007-04-17,0.0,0,53.0,0,"Action, RPG"
Luxor: Pharaoh's Challenge,2007-11-20,0.0,0,53.0,0,Puzzle
Lair,2007-08-31,0.0,3,53.0,1,Action
Brooktown High,2007-05-22,0.0,0,51.0,0,Simulation
Hospital Tycoon,2007-06-07,3.0,4,51.0,1,Simulation
Fuzion Frenzy 2,2007-01-30,3.0,3,49.0,0,"Adventure, Action"
Beowulf: The Game,2007-11-13,2.56,3,49.0,0,Action
Soldier of Fortune: Payback,2007-11-12,2.45,1,48.0,1,"Shooter, Action"
Ultimate Board Game Collection,2007-10-16,0.0,0,47.0,0,"Family, Puzzle"
Inuyasha: Secret of the Divine Jewel,2007-01-23,0.0,0,46.0,0,RPG
Fantastic Four: Rise of the Silver Surfer,2007-06-15,0.0,4,46.0,0,Arcade
Swashbucklers: Blue vs. Grey,2007-03-16,0.0,0,45.0,0,Action
Dora the Explorer: Dora Saves the Mermaids,2007-11-05,0.0,0,44.0,0,Family
Hot Wheels: Beat That! (DS),2007-11-08,0.0,0,43.0,0,Racing
Undercover: Dual Motives,2007-01-01,0.0,0,43.0,0,Adventure
Nickelodeon Drake & Josh: Talent Showdown,2007-07-30,0.0,0,43.0,0,"Adventure, Action"
Hot Wheels: Beat That!,2007-07-05,0.0,4,43.0,0,"Racing, Arcade"
The Sopranos: Road to Respect,2007-11-07,0.0,0,42.0,0,"Adventure, Action"
Classic Action: Devilish,2007-05-09,0.0,0,40.0,0,"Arcade, Action"
Eureka Seven Vol. 2: The New Vision,2007-04-23,0.0,0,40.0,0,"Adventure, Action"
The Golden Compass,2007-12-04,2.07,1,38.0,0,"Family, Platformer, Arcade, Action"
Master Jin Jin IQ Challenge,2007-10-08,0.0,0,38.0,0,Action
The Shield: The Game,2007-01-22,0.0,0,36.0,0,"Shooter, Action"
Ducati World Championship,2007-09-21,0.0,3,35.0,1,Racing
Alvin & the Chipmunks,2007-04-12,0.0,0,33.0,0,"Arcade, Action, Simulation"
Falling Stars,2007-08-24,0.0,0,32.0,0,"Action, RPG"
Biker Mice From Mars (PS2),2007-06-05,0.0,0,27.0,0,"Racing, Arcade"
Super Thunder Blade,2007-09-17,0.0,0,,0,"Action, Simulation"
Dynamite Headdy,2007-07-30,0.0,0,,0,
The Sims Carnival SnapCity,2007-12-21,0.0,0,,0,Arcade
Casino VIP,2007-04-05,0.0,0,,0,Card
Professionals,2007-11-01,0.0,0,,0,Puzzle
Out of the Park Baseball 2007,2007-03-23,0.0,0,,0,"Strategy, Sports"
Dogfights,2007-07-13,0.0,0,,0,"Arcade, Simulation"
Story of Fairy Place,2007-09-04,0.0,0,,0,Puzzle
Dirty Dancing: The Videogame,2007-11-01,0.0,0,,0,"Card, Arcade"
The Golden Path of Plumeboom,2007-09-26,0.0,0,,0,
Deep Quest,2007-09-06,0.0,0,,0,Strategy
Magic Match: The Genie's Journey,2007-02-01,0.0,0,,0,
Go Diego Go! Safari Rescue,2007-11-06,0.0,0,,0,
ZANAC,2007-12-03,0.0,0,,0,"Casual, Action"
"Ed, Edd 'n Eddy: Scam of the Century",2007-10-23,0.0,0,,0,
Balloon Pop,2007-10-23,0.0,0,,0,Puzzle
Underground Pool,2007-01-24,0.0,0,,0,
Chew Man Fu,2007-02-26,0.0,0,,1,
Wing Island,2007-03-20,0.0,0,,0,
Dead Moon,2007-06-04,0.0,0,,0,
High School Musical: Makin' the Cut,2007-08-14,0.0,0,,0,
Cosmic Family,2007-09-18,0.0,0,,0,
Puppy Luv: Spa and Resort,2007-09-23,0.0,0,,0,
Billy the Wizard: Rocket Broomstick Racing,2007-10-03,0.0,0,,0,
Backyard Football,2007-10-16,0.0,0,,0,
Rhythm 'n' Notes,2007-10-23,0.0,0,,0,
Foster's Home for Imaginary Friends: Imagination Invaders,2007-11-12,0.0,0,,0,
Volleyball,2007-11-12,0.0,0,,0,
Smart Kid's: Gameclub,2007-11-16,0.0,0,,0,
Baby Pals,2007-11-19,0.0,0,,0,
Showtime Championship Boxing,2007-12-04,0.0,0,,0,
Clue / Mouse Trap / Perfection / Aggravation,2007-12-10,0.0,0,,0,
Monster Lair,2007-12-17,0.0,0,,0,
Evochron Renegades,2007-09-28,0.0,0,,0,Simulation
Ride! Equestrian Simulation,2007-04-23,0.0,0,,0,Sports
Hoshigami Remix,2007-06-25,0.0,0,,0,"Strategy, RPG"
NHRA: Countdown to the Championship 2007,2007-07-24,0.0,0,,0,"Racing, Sports"
Naruto Shippuuden: Gekitou Ninja Taisen! EX 2,2007-11-29,0.0,0,,0,Fighting
Meteos: Disney Magic,2007-02-27,0.0,0,,0,Puzzle
Sword of the Stars: Born of Blood,2007-06-01,0.0,0,,0,Strategy
Winter Sports: The Ultimate Challenge,2007-12-18,0.0,0,,0,
Pocket Pool (2007),2007-04-18,0.0,0,,0,Action
Schoolmate,2007-05-25,0.0,0,,0,Arcade
World Series of Poker 2008: Battle for the Bracelets,2007-09-25,0.0,0,,0,Card
Boogie,2007-08-07,0.0,0,,0,Family
Hot Pixel,2007-10-02,0.0,0,,0,Arcade
Aqua Teen Hunger Force: Zombie Ninja Pro-Am,2007-11-05,0.0,0,,0,Arcade
FreeStyle Street Basketball,2007-05-15,0.0,4,,0,Sports
Brain Spa,2007-09-25,0.0,0,,2,Puzzle
Space Strike,2007-07-31,0.0,0,,0,Arcade
Wedding Dash,2007-10-18,0.0,0,,0,"Casual, Strategy, Arcade, Action"
ADVENTURES OF LOLO,2007-08-06,0.0,0,,0,
Gradius III,2007-04-23,0.0,0,,0,
Fossil League: Dino Tournament Championship,2007-01-16,0.0,0,,0,
Simple DS Series Vol. 18: The Soukou Kihei Gun Ground,2007-07-26,0.0,0,,0,"Shooter, Action"
Light Crusader,2007-12-31,0.0,0,,0,RPG
The Wild West,2007-08-28,0.0,0,,0,
Touch Detective 2 ½,2007-10-17,0.0,0,,0,Adventure
Death Jr. and the Science Fair of Doom,2007-05-22,0.0,0,,0,
Monopoly by Parker Brothers,2007-10-12,0.0,0,,0,Board Games
World Poker Championship 2: Final Table Showdown,2007-04-01,0.0,0,,0,Card
Клуб дальнобойщиков. Российские грузоперевозки,2007-05-31,0.0,0,,0,"Racing, Arcade"
Sea Monsters: A Prehistoric Adventure,2007-12-10,0.0,0,,0,
Mahjongg Artifacts 2,2007-09-01,0.0,0,,0,Board Games
FIFA Manager 07: Extra Time,2007-02-23,0.0,0,,0,"Strategy, Sports"
Трое из Простоквашино: Летние каникулы,2007-02-28,0.0,0,,0,Adventure
Sarah 2: Das Geheimnis der Einhornfohlen,2007-10-31,0.0,0,,0,"Arcade, Adventure"
Milon's Secret Castle,2007-06-04,0.0,0,,0,
Devastro,2007-01-19,0.0,0,,0,"Strategy, Arcade"
Ghouls'n Ghosts,2007-08-27,0.0,0,,0,
Worldwide Boxing Manager,2007-02-23,0.0,0,,0,"Strategy, Sports"
Sengoku Gensoukyou,2007-12-31,0.0,0,,0,"Strategy, RPG"
Ys Online: The Call of Solum,2007-07-04,0.0,0,,0,"Massively Multiplayer, RPG"
Trial Challenge,2007-10-05,0.0,0,,0,"Racing, Arcade"
Fairy Jewels,2007-03-01,0.0,0,,0,Arcade
Winter Challenge 2008,2007-12-14,0.0,0,,0,Sports
Elevator Action,2007-03-05,0.0,0,,0,
Petz Dogz 2,2007-11-13,0.0,0,,1,
Petz Dogz 2 (DS),2007-11-13,0.0,0,,0,"Casual, Simulation"
Petz Hamsterz 2,2007-11-13,0.0,0,,0,
Aggression: Reign over Europe,2007-09-13,0.0,0,,0,Strategy
Horse Life,2007-11-06,0.0,0,,0,"Adventure, Simulation"
Wrecking Crew,2007-11-19,0.0,0,,4,
Bust-A-Move Bash!,2007-04-17,0.0,0,,0,
Alpha Mission,2007-09-06,0.0,0,,0,"Shooter, Arcade, Action"
Kirakira,2007-11-27,0.0,0,,0,Adventure
Soulcalibur Legends,2007-11-20,0.0,0,,0,
Чукча в большом городе,2007-11-29,0.0,0,,0,Adventure
Code of the Samurai,2007-05-25,0.0,0,,0,Action
Redneck Kentucky and the Next Generation Chickens,2007-01-01,0.0,0,,2,"Arcade, Action"
Close Combat: Modern Tactics,2007-11-14,0.0,0,,0,Strategy
Atelier Lise: The Alchemist of Orde,2007-04-19,0.0,0,,0,RPG
Saint Seiya: The Hades,2007-02-01,0.0,0,,0,"Action, Fighting"
Final Fantasy XII International Zodiac Job System,2007-08-09,0.0,0,,0,RPG
Alice♥Parade ~Futari no Alice to Fushigi no Otome-tachi~,2007-09-14,0.0,0,,0,Casual
Shining Wind,2007-05-17,0.0,0,,0,"Action, RPG"
Дорожные истории,2007-09-14,0.0,0,,0,Adventure
Gladiatus,2007-05-30,0.0,0,,0,RPG
Arena Wars Reloaded,2007-06-22,0.0,0,,0,Strategy
Singstar Pop,2007-04-03,0.0,0,,0,"Casual, Family"
The Sims 2 H&M Fashion Stuff,2007-06-05,3.62,3,,0,
My Exotic Farm,2007-07-31,0.0,0,,0,"Casual, Strategy, Simulation"
Kiniro no Corda 2 Encore,2007-09-20,0.0,0,,0,Adventure
PROTECTOR: Космическая боевая платформа,2007-04-19,0.0,0,,0,Arcade
Meitantei Evangelion,2007-01-18,0.0,0,,0,"Adventure, Action"
SingStar Latino,2007-11-21,0.0,0,,0,Casual
Biker Mice from Mars DS,2007-06-05,0.0,0,,0,"Racing, Arcade"
Kirby's Avalanche,2007-09-24,0.0,0,,0,
Mega Man Star Force: Leo,2007-08-07,0.0,0,,0,
Sonic 3D Blast,2007-11-19,0.0,0,,0,
Street Fighter II' Turbo: Hyper Fighting,2007-06-25,0.0,0,,0,
Toad Strikes Back,2007-10-29,0.0,0,,0,Platformer
Naruto: Ninja Council 3,2007-05-22,0.0,0,,0,
One Piece: Gear Spirit,2007-08-30,0.0,0,,0,"Action, Fighting"
Dragon Blade: Wrath of Fire,2007-09-25,0.0,0,,0,
Build-A-Lot,2007-10-03,0.0,0,,3,"Strategy, Simulation"
Dora the Explorer: Pirate Pig's Treasure & Super Star Adventures,2007-02-05,0.0,0,,0,Adventure
NBA Street Homecourt,2007-02-19,0.0,0,,0,Sports
Super Rub a Dub,2007-05-02,0.0,0,,0,
