name,release_date,rating,metacritic,playtime,genres
Age of Wonders III,2014-03-31,2.92,80.0,4,"Strategy, RPG"
The Sims 4,2014-09-02,3.67,67.0,3,"Casual, Strategy, Simulation"
The Long Dark,2014-09-22,3.91,76.0,5,"Indie, Adventure, Action, Simulation"
The Binding of Isaac: Rebirth,2014-11-03,4.33,86.0,31,"Action, RPG"
The Evil Within,2014-10-12,3.97,68.0,7,"Shooter, Adventure, Action"
Murdered: Soul Suspect,2014-06-03,3.47,59.0,5,"Adventure, Action, RPG"
Lords of the Fallen (2014),2014-10-28,2.92,73.0,4,"Adventure, Action, RPG"
Game of Thrones - A Telltale Games Series,2014-12-02,3.22,66.0,7,"Adventure, Action"
Destiny,2014-09-09,3.69,76.0,24,"Shooter, Action"
Child of Light,2014-04-29,3.86,77.0,3,"Indie, RPG"
Broken Age,2014-01-28,3.66,81.0,5,"Adventure, Puzzle, Casual, Family, Indie"
LEGO The Hobbit,2014-04-08,3.4,70.0,2,"Family, Adventure, Action"
Killer is Dead - Nightmare Edition,2014-05-23,3.21,,3,Action
The Talos Principle,2014-12-11,4.16,85.0,5,"Indie, Adventure, Puzzle"
Valiant Hearts: The Great War,2014-06-24,4.36,80.0,6,"Adventure, Puzzle"
Divinity: Original Sin,2014-06-30,4.18,87.0,6,"Strategy, Indie, RPG"
Deponia: The Complete Journey,2014-06-03,3.62,,4,"Adventure, RPG"
Sunset Overdrive,2014-10-28,3.9,82.0,4,"Shooter, Adventure, Action"
Never Alone,2014-11-18,3.46,70.0,4,"Casual, Indie, Adventure"
Shadowrun: Dragonfall - Director's Cut,2014-09-17,3.82,87.0,4,"Indie, Strategy, Adventure, RPG"
Robocraft,2014-07-08,2.59,,2,"Action, RPG, Simulation, Indie, Massively Multiplayer"
Styx: Master of Shadows,2014-10-06,3.15,71.0,3,"Action, RPG"
Fable Anniversary,2014-02-04,4.08,68.0,4,RPG
Sniper Elite 3,2014-06-26,3.52,67.0,5,"Shooter, Adventure, Action"
The Banner Saga,2014-01-14,4.08,81.0,5,"Strategy, Indie, RPG"
The Vanishing of Ethan Carter,2014-09-25,3.75,82.0,4,"Indie, Adventure, Action"
Tropico 5,2014-05-22,3.63,75.0,5,"Strategy, RPG, Simulation"
The Expendabros,2014-08-05,3.52,,1,"Platformer, Indie, Action"
LittleBigPlanet 3,2014-11-18,3.5,79.0,3,"Platformer, Adventure, Puzzle"
Loadout,2014-01-10,2.46,72.0,3,"Indie, Action"
Call of Duty: Advanced Warfare,2014-11-03,3.46,78.0,8,"Shooter, Action"
Oddworld: New 'n' Tasty,2014-07-22,3.52,87.0,4,"Indie, Platformer, Adventure, Action"
inFAMOUS: First Light,2014-08-26,3.73,73.0,1,Action
Trials Fusion,2014-04-15,3.52,80.0,4,Racing
Dungeon of the Endless,2014-10-27,3.61,79.0,3,"Indie, Strategy, Adventure, RPG"
Diablo III: Reaper of Souls,2014-03-25,4.17,87.0,20,"Action, RPG"
Stealth Inc 2: A Game of Clones,2014-10-30,2.84,79.0,4,"Indie, Adventure, Action, Puzzle"
Hawken,2014-02-14,2.83,73.0,1,"Shooter, Action"
Assassin’s Creed Rogue,2014-11-11,3.72,74.0,12,"Adventure, Action"
Endless Legend,2014-09-18,3.73,82.0,6,"Strategy, RPG"
Grow Home,2014-02-04,3.48,75.0,3,"Casual, Indie, Adventure"
Dungeon Defenders II,2014-12-05,2.95,,3,"Strategy, Indie, Action, RPG"
Warface: Ice Breaker,2014-07-01,2.44,62.0,2,"Massively Multiplayer, Action"
Dark Souls II,2014-03-11,4.04,91.0,43,"Action, RPG"
Quake Live,2014-09-17,3.56,,1,Action
Tomb Raider: Definitive Edition,2014-01-31,4.07,86.0,1,"Adventure, Action"
Gang Beasts,2014-08-29,3.88,,2,"Casual, Indie, Adventure, Action"
LEGO Batman 3: Beyond Gotham,2014-11-10,3.61,75.0,5,"Family, Adventure, Action"
Planetary Annihilation,2014-09-05,2.87,62.0,7,Strategy
Counter-Strike Nexon: Zombies,2014-09-23,2.14,,1,"Casual, Massively Multiplayer, Action"
FIFA 15,2014-09-20,3.37,82.0,17,Sports
Serious Sam Classics: Revolution,2014-04-30,3.53,,1,"Indie, Action"
The Crew,2014-12-01,3.3,71.0,16,"Racing, Adventure, Massively Multiplayer"
Q.U.B.E: Director's Cut,2014-05-21,3.21,,2,"Indie, Adventure, Action, Puzzle"
Octodad: Dadliest Catch,2014-01-29,3.73,69.0,3,"Adventure, Action, Simulation, Family, Indie"
Fistful of Frags,2014-05-09,3.13,,2,"Indie, Action"
Assassin's Creed Freedom Cry,2014-02-18,3.09,73.0,3,"Adventure, Action"
Banished,2014-02-17,3.88,73.0,5,"Strategy, Indie, Simulation"
Assetto Corsa,2014-12-19,3.92,85.0,2,"Racing, Indie, Simulation, Sports"
Worms Battlegrounds,2014-05-30,3.17,66.0,0,Strategy
Lethal League,2014-08-27,3.6,82.0,4,"Indie, Action, Sports"
DRIVECLUB,2014-10-07,3.51,71.0,1,Racing
Mercenary Kings,2014-03-25,2.9,76.0,3,"Indie, Adventure, Action, RPG"
Shantae and the Pirate's Curse,2014-02-05,3.83,,6,"Adventure, Action, RPG, Indie, Platformer"
Dead Bits,2014-06-07,1.72,,4,"Casual, Indie, Action"
Back to Bed,2014-08-06,2.82,57.0,3,"Adventure, Action, Puzzle, Casual, Strategy, Indie"
Ziggurat,2014-10-22,3.01,75.0,4,"Shooter, Indie, Action, RPG"
Sherlock Holmes: Crimes and Punishments,2014-09-30,3.93,77.0,8,Adventure
Titanfall,2014-03-11,4.0,85.0,2,"Shooter, Action"
World of Tanks Blitz,2014-06-28,2.77,76.0,2,"Shooter, Adventure, Action, Strategy, Massively Multiplayer"
Door Kickers,2014-10-19,3.79,83.0,3,"Strategy, Indie, Action, Simulation"
Super Time Force Ultra,2014-08-24,3.1,80.0,2,"Platformer, Indie, Action"
Sunrider: Mask of Arcadius,2014-07-01,2.19,,1,"Strategy, Indie, RPG"
World of Guns: Gun Disassembly,2014-05-21,2.92,,1,"Indie, Simulation"
Risen 3: Titan Lords,2014-08-12,3.4,65.0,4,"Adventure, Action, RPG"
Shovel Knight,2014-06-26,4.3,85.0,5,"Indie, Platformer, Adventure, Action"
Nidhogg,2014-01-13,4.03,81.0,3,"Indie, Action, Sports"
App Game Kit: Easy Game Development,2014-11-21,1.76,,1,Educational
Braveland,2014-03-16,2.7,,4,"Casual, Indie, Strategy, Adventure"
Tower of Guns,2014-03-03,2.3,76.0,3,"Shooter, Indie, Action"
The Whispered World Special Edition,2014-05-06,3.49,70.0,4,"Indie, Adventure, RPG, Puzzle"
Dreamfall Chapters,2014-10-20,3.83,71.0,6,"Indie, Adventure, Action"
Ultra Street Fighter IV,2014-06-03,3.86,80.0,4,"Action, Fighting"
Yet Another Zombie Defense,2014-03-28,2.09,,3,"Casual, Strategy, Indie, Action"
Starpoint Gemini 2,2014-09-19,2.26,70.0,3,"Action, RPG, Simulation"
Firefall,2014-07-29,2.65,60.0,1,"Massively Multiplayer, Action, RPG"
Blackguards,2014-01-24,2.8,68.0,4,"Strategy, Indie, RPG"
Castlevania: Lords of Shadow 2,2014-02-21,3.77,58.0,7,"Adventure, Action"
Serena,2014-01-30,2.32,,1,"Indie, Adventure"
Gods Will Be Watching,2014-07-23,3.51,64.0,4,"Indie, Adventure, Action"
Sid Meier's Civilization: Beyond Earth,2014-10-23,3.55,81.0,10,Strategy
A Bird Story,2014-11-05,3.75,66.0,2,"Indie, Adventure, Action, RPG"
The LEGO Movie - Videogame,2014-02-06,3.58,72.0,5,"Family, Adventure, Action"
Xenonauts,2014-06-15,3.12,77.0,5,"Strategy, Indie, Simulation"
Eets Munchies,2014-03-06,2.26,,2,"Puzzle, Casual, Strategy, Simulation, Indie, Family"
Overcast - Walden and the Werewolf,2014-04-18,1.73,,4,"Indie, Adventure, Action"
LUFTRAUSERS,2014-03-17,3.59,80.0,3,"Indie, Arcade, Action, Simulation"
Creativerse,2014-08-12,2.51,,2,"Adventure, Action, RPG, Casual, Simulation, Indie, Massively Multiplayer"
theHunter,2014-06-03,2.53,,1,"Adventure, Action, Simulation, Sports"
Road Redemption,2014-07-01,3.54,67.0,2,"Racing, Adventure, Action, Simulation"
Fearless Fantasy,2014-05-15,1.89,,5,"Adventure, Action, RPG, Casual, Indie"
The Incredible Adventures of Van Helsing II,2014-05-22,3.53,77.0,3,"Indie, Adventure, Action, RPG"
Polarity,2014-01-17,2.24,,3,"Racing, Adventure, Action, RPG, Casual, Strategy, Simulation, Sports, Indie"
Dead Island: Epidemic,2014-12-08,2.19,,1,Action
The Culling Of The Cows,2014-05-09,2.0,,3,"Casual, Strategy, Indie, Action"
Skyborn,2014-02-21,2.38,,5,"Casual, RPG"
Legend of Grimrock 2,2014-10-14,3.94,,5,"Indie, Adventure, RPG"
Velocity 2X,2014-09-02,3.07,,3,"Shooter, Action"
GRID Autosport,2014-06-24,3.67,78.0,6,"Racing, Sports"
CONSORTIUM,2014-01-08,2.74,,4,"Indie, Adventure, Action, RPG"
Tesla Effect: A Tex Murphy Adventure,2014-04-22,2.55,68.0,2,"Indie, Adventure"
Five Nights at Freddy's,2014-07-24,3.46,78.0,1,"Strategy, Indie, Action, Simulation"
Among the Sleep,2014-05-28,3.46,66.0,3,"Indie, Adventure"
Double Action: Boogaloo,2014-10-23,2.99,,1,"Indie, Action"
Forza Horizon 2,2014-09-30,4.21,86.0,2,"Racing, Arcade"
LISA,2014-12-14,4.26,78.0,4,"Indie, Adventure, RPG"
Icewind Dale: Enhanced Edition,2014-10-30,3.91,80.0,4,"Strategy, Adventure, RPG"
CounterSpy,2014-07-22,3.2,,1,"Casual, Shooter, Arcade, Action"
Crawl,2014-08-06,3.82,,3,"Indie, Arcade, Action, RPG"
Stronghold Crusader 2,2014-09-21,3.49,65.0,3,"Strategy, Simulation"
Plants vs Zombies Garden Warfare,2014-02-25,3.38,74.0,3,"Shooter, Action"
WAKFU,2014-09-18,2.98,76.0,2,"Massively Multiplayer, Strategy, Adventure, RPG"
Talisman: Digital Edition,2014-02-25,3.05,51.0,4,"Strategy, Indie, Board Games, RPG"
Betrayer,2014-03-23,3.25,,3,"Indie, Adventure, Action"
Go! Go! Nippon! ~My First Trip to Japan~,2014-02-21,2.8,,3,Adventure
Batman: Arkham Origins Blackgate - Deluxe Edition,2014-04-01,3.28,61.0,4,"Adventure, Action"
SPINTIRES,2014-06-12,3.83,67.0,5,"Racing, Adventure"
Heroine's Quest: The Herald of Ragnarok,2014-03-19,2.4,,1,"Indie, Adventure, RPG"
Gauntlet Slayer Edition,2014-09-23,3.46,70.0,4,"Adventure, Action, RPG"
Jazzpunk,2014-02-06,3.97,75.0,3,"Indie, Shooter, Adventure, Action"
The Fall,2014-05-29,3.5,76.0,3,"Indie, Adventure, Action"
SingStar,2014-10-28,2.46,,0,
Gems of War,2014-11-20,2.9,,2,"Adventure, Action, RPG, Casual, Strategy"
OlliOlli,2014-01-21,3.71,78.0,1,"Action, Arcade, Sports, Indie, Platformer"
Only If,2014-07-25,1.97,39.0,1,"Indie, Adventure"
Age of Mythology: Extended Edition,2014-05-08,4.16,66.0,5,"Strategy, Simulation"
Sacred 3,2014-07-31,2.66,57.0,5,"Action, RPG"
Hatoful Boyfriend,2014-09-03,3.26,68.0,3,"Adventure, Simulation"
Always Sometimes Monsters,2014-05-20,2.58,73.0,3,"Indie, Adventure, RPG"
Ether One,2014-03-25,2.5,82.0,4,"Indie, Adventure"
Revolution Ace,2014-03-19,1.96,,3,"Racing, Adventure, Action, RPG, Casual, Strategy, Simulation, Sports, Indie"
Memories of a Vagabond,2014-07-07,1.83,,3,"Indie, Adventure, RPG"
Mountain,2014-07-03,3.14,,4,"Casual, Indie, RPG, Simulation"
You Have to Win the Game,2014-05-06,2.99,,1,"Platformer, Indie, Action"
Men of War: Assault Squad 2,2014-03-19,3.96,68.0,6,"Strategy, Action, Simulation"
Lovely Planet,2014-07-30,3.08,61.0,3,"Indie, Action"
Shovel Knight: Treasure Trove,2014-06-25,4.32,91.0,4,"Platformer, Adventure, Action"
Lichdom: Battlemage,2014-08-25,2.79,69.0,5,"Indie, Action, RPG"
Dead Rising 3 Apocalypse Edition,2014-09-05,3.42,,6,Action
The Plan,2014-02-14,3.23,50.0,1,"Casual, Indie"
Black The Fall,2014-07-04,3.11,73.0,3,"Indie, Action"
Rise of Nations: Extended Edition,2014-06-12,4.12,89.0,5,"Strategy, Simulation"
Tales of Symphonia (2014),2014-02-25,4.05,,4,"Adventure, RPG"
The Jackbox Party Pack,2014-11-18,4.0,77.0,3,"Casual, Strategy, Card, Indie, Board Games"
Wargame: Red Dragon,2014-04-17,3.53,78.0,4,Strategy
Canyon Capers,2014-04-25,1.86,,3,"Casual, Indie, Action"
Timberman,2014-05-08,2.8,,4,"Casual, Indie, Arcade, Action"
Screencheat,2014-10-21,3.62,71.0,3,"Shooter, Indie, Action"
Chaos Domain,2014-05-01,1.89,,1,"Indie, Arcade, Action"
Aura Kingdom,2014-07-24,2.23,,1,"Casual, Massively Multiplayer, Adventure, RPG"
NEOTOKYO,2014-05-01,2.69,,1,Action
Floating Point,2014-06-06,2.52,,1,"Casual, Indie"
D4: Dark Dreams Don't Die,2014-09-19,3.6,72.0,5,"Casual, Indie, Adventure, Action"
EVGA Precision XOC,2014-07-16,2.13,,1,
Ascendant,2014-05-12,2.09,,3,"Indie, Adventure, Action, RPG"
ArcheBlade,2014-04-25,2.11,,1,Fighting
Pixel Puzzles: Japan,2014-04-17,2.49,,5,"Casual, Indie, Simulation"
Doomdark's Revenge,2014-02-16,1.91,,1,"Strategy, Adventure, RPG"
Secret Ponchos,2014-12-02,2.38,,4,"Indie, Action"
Hack 'n' Slash,2014-09-09,2.82,73.0,1,"Casual, Indie, Adventure, Puzzle"
RADical ROACH Deluxe Edition,2014-05-16,1.63,,3,"Casual, Indie, Adventure, Action"
8BitBoy,2014-05-05,1.89,,1,"Casual, Indie, Action"
Squishy the Suicidal Pig,2014-10-23,1.97,,2,"Indie, Adventure"
LYNE,2014-01-02,3.22,,4,"Casual, Indie, Board Games, Puzzle"
Car Mechanic Simulator 2014,2014-01-24,3.0,,2,"Racing, Simulation, Puzzle"
Ionball 2: Ionstorm,2014-06-06,1.97,70.0,4,"Casual, Action"
Distance,2014-12-09,4.05,,2,"Racing, Arcade, Action, Indie"
PixelJunk Shooter Ultimate,2014-06-03,3.06,,3,"Shooter, Action"
Murder Miners,2014-07-25,2.31,,3,"Indie, Action"
Blade Symphony,2014-05-07,2.86,72.0,6,"Indie, Fighting"
DreadOut,2014-05-14,3.3,55.0,3,"Indie, Adventure"
The Witcher Adventure Game,2014-11-26,3.01,68.0,1,"Strategy, Adventure, Board Games, RPG"
Greyfox RPG,2014-09-12,1.9,,4,"Racing, Adventure, Action, RPG, Casual, Strategy, Simulation, Sports, Indie"
Bound by Flame,2014-05-06,3.06,56.0,6,"Action, RPG"
Town of Salem,2014-12-15,3.53,,6,"Strategy, Indie, RPG"
Racer 8,2014-06-06,1.57,,3,"Casual, Racing"
Sakura Spirit,2014-07-09,2.48,,4,Indie
Xeodrifter,2014-12-11,3.03,,1,"Platformer, Indie, Action"
Abyss Odyssey,2014-07-15,2.78,69.0,5,"Indie, Adventure, Action"
MONOPOLY PLUS,2014-11-25,3.46,,4,"Casual, Family"
Call of Duty: Advanced Warfare - Gold Edition,2014-11-03,3.44,78.0,8,Action
The Desolate Hope,2014-05-05,2.0,,1,"Indie, Adventure, Action, RPG"
Lumino City,2014-12-02,3.45,70.0,1,"Indie, Platformer, Adventure, Puzzle"
Road Not Taken,2014-08-05,2.83,75.0,3,"Indie, RPG, Puzzle"
Hearthstone,2014-03-11,3.9,90.0,9,"Card, Strategy"
One Way Heroics,2014-02-28,3.09,,2,"Indie, RPG"
Pix the Cat,2014-10-07,2.63,77.0,4,"Indie, Arcade, Action"
EA SPORTS UFC,2014-06-17,3.3,71.0,0,"Fighting, Simulation, Sports"
Enemy Mind,2014-06-06,2.1,,3,"Indie, Action"
Vertical Drop Heroes HD,2014-05-19,2.35,70.0,1,"Platformer, Indie, Action, RPG"
Toybox Turbos,2014-11-11,3.43,69.0,3,"Racing, Family"
Super Killer Hornet: Resurrection,2014-02-05,1.79,,3,Indie
Influent,2014-03-20,2.63,,1,"Strategy, Indie, Simulation"
Space Farmers,2014-04-17,2.08,,3,"Indie, Action"
Freedom Planet,2014-07-20,3.87,81.0,4,"Platformer, Indie, Action"
King's Bounty: Dark Side,2014-08-14,3.43,73.0,3,"Strategy, Adventure, RPG"
Vanguard Princess,2014-03-03,2.95,,3,"Casual, Indie, Action"
Costume Quest 2,2014-10-06,3.8,68.0,5,"Casual, Adventure, Action, RPG"
1954 Alcatraz,2014-03-11,2.89,,4,"Indie, Adventure, Action, Puzzle"
Monument Valley,2014-04-03,4.39,89.0,1,"Casual, Adventure, Puzzle"
Hexcells,2014-02-19,3.95,,3,"Casual, Strategy, Indie, Puzzle"
Shantae: Risky's Revenge - Director's Cut,2014-07-14,3.49,,6,"Indie, Platformer, Adventure, Action"
Melissa K. and the Heart of Gold Collector's Edition,2014-09-19,2.19,,4,"Casual, Indie, Adventure"
Mount Your Friends,2014-07-29,3.49,,3,"Indie, Simulation, Sports"
Entwined,2014-06-09,2.73,59.0,0,"Arcade, Action"
Craft The World,2014-11-23,3.84,,9,"Strategy, Indie, RPG, Simulation"
NaissanceE,2014-02-13,3.17,66.0,1,"Indie, Adventure"
Anomaly Defenders,2014-05-28,2.74,70.0,3,"Strategy, Indie, Action"
SimplePlanes,2014-12-10,3.03,67.0,1,"Educational, Indie"
Bayonetta 2,2014-09-20,4.38,92.0,0,Action
Cobi Treasure Deluxe,2014-05-23,1.54,,1,Casual
Orbital Gear,2014-08-07,2.5,59.0,3,"Indie, Action, Simulation"
80 Days,2014-07-30,3.78,84.0,1,"Adventure, RPG, Strategy, Simulation, Indie"
Pixel Puzzles: UndeadZ,2014-06-06,2.0,,5,"Action, Casual, Strategy, Simulation, Indie"
Kraven Manor,2014-09-26,2.21,58.0,1,"Indie, Adventure, Action"
Sportsfriends,2014-05-06,2.96,,1,"Indie, Arcade, Sports"
Uriel's Chasm,2014-09-12,1.68,,3,"Casual, Indie, Adventure"
BLOCKADE 3D,2014-12-19,2.38,,1,Action
Mechanic Escape,2014-04-15,2.24,,2,"Adventure, Action, Puzzle, Casual, Arcade, Indie"
Paranautical Activity: Deluxe Atonement Edition,2014-10-20,2.52,,2,"Indie, Action, RPG"
Depth,2014-11-03,3.28,65.0,4,"Indie, Action"
ACE - Arena: Cyber Evolution,2014-08-18,1.88,,1,"Strategy, Indie, Action, Sports"
Anarchy Arcade,2014-09-03,2.43,,1,"Casual, Indie"
NEKOPARA Vol. 1,2014-12-29,3.5,,4,"Casual, Indie"
Hexcells Plus,2014-02-19,3.9,,7,"Casual, Strategy, Indie"
Hohokum,2014-07-22,2.97,72.0,4,"Arcade, Indie, Casual, Adventure"
Spacecom,2014-09-16,2.33,68.0,3,"Strategy, Indie, Action"
The Last of Us: Left Behind,2014-02-14,4.46,88.0,0,"Shooter, Adventure, Action"
Spacebase DF-9,2014-10-15,2.0,49.0,3,"Strategy, Indie, Simulation"
Splatter - Zombie Apocalypse,2014-06-04,2.33,,4,"Racing, Adventure, Action, RPG, Casual, Strategy, Simulation, Sports, Indie"
Numba Deluxe,2014-05-23,1.63,,1,Casual
QuestRun,2014-04-18,1.84,,5,"Adventure, RPG"
Crystals of Time,2014-06-13,1.84,,4,"Casual, Indie"
Chip,2014-04-25,2.23,,3,"Strategy, Indie, Action"
Guilty Gear Xrd -SIGN,2014-12-04,4.02,84.0,5,"Arcade, Action, Fighting"
Chariot,2014-09-30,3.18,76.0,3,"Indie, Adventure, Action"
DeadCore,2014-10-17,3.35,78.0,1,"Shooter, Indie, Action"
"Drones, The Human Condition",2014-10-30,1.64,,4,"Shooter, Indie, Action"
Battlepaths,2014-05-30,1.88,,4,"Indie, RPG"
Millie,2014-04-03,2.19,,4,"Action, Puzzle, Casual, Arcade, Indie"
Pressured,2014-07-18,1.58,,3,Indie
WARMACHINE: Tactics,2014-11-20,2.55,,5,"Strategy, Indie"
Guns and Robots,2014-08-04,1.74,,1,"Indie, Massively Multiplayer, Action, RPG"
STARWHAL,2014-02-17,2.91,,3,"Casual, Indie, Action, Sports"
Little Racers STREET,2014-02-06,2.7,62.0,3,"Casual, Racing, Indie"
Lifeless Planet Premier Edition,2014-06-06,3.38,59.0,3,"Adventure, Action"
Humanity Asset,2014-02-20,1.39,,4,"Indie, Action"
Data Hacker: Initiation,2014-07-21,2.05,,4,"Indie, Adventure, RPG, Simulation"
Villagers and Heroes,2014-04-17,2.78,,1,"Indie, Massively Multiplayer, RPG"
Hexcells Infinite,2014-09-01,4.0,,9,"Casual, Strategy, Indie"
Claire,2014-01-22,2.6,,2,"Indie, Adventure, Action"
Dreaming Sarah,2014-03-06,3.18,,3,"Adventure, Puzzle, Casual, Indie, Platformer"
12 Labours of Hercules II: The Cretan Bull,2014-12-04,2.77,,5,"Casual, Strategy, Family"
Frozen Synapse Prime,2014-09-23,2.58,83.0,4,"Strategy, Action"
Sinister City,2014-10-20,2.24,,3,"Casual, Indie, Adventure"
GunZ 2: The Second Duel,2014-05-01,2.96,,1,"Indie, Action"
Gold Rush! Classic,2014-07-25,2.08,,5,"Adventure, Action"
Secrets of Rætikon,2014-04-17,2.83,58.0,1,"Indie, Adventure, Action"
MouseCraft,2014-07-08,2.28,72.0,3,"Adventure, Action, Puzzle, Casual, Strategy, Indie"
Cult of the Wind,2014-05-15,1.68,,1,"Indie, Action"
Of Guards And Thieves,2014-07-16,2.74,,1,"Casual, Shooter, Indie, Action"
Five Nights at Freddy's 2,2014-11-10,3.59,62.0,1,"Strategy, Indie, Simulation"
Merchants of Kaidan,2014-11-10,2.14,,6,"Adventure, RPG, Strategy, Simulation, Indie"
Munin,2014-06-10,2.52,68.0,4,"Adventure, Puzzle, Casual, Arcade, Indie"
The Last Door - Collector's Edition,2014-05-20,3.8,79.0,4,"Indie, Adventure, Puzzle"
Deadly 30,2014-01-08,2.52,,3,"Indie, Action"
Chompy Chomp Chomp,2014-05-16,1.96,,4,"Indie, Action"
Incoming Forces,2014-03-06,2.13,67.0,4,Action
Glacier 3: The Meltdown,2014-01-23,1.77,,1,"Racing, Action"
Randal's Monday,2014-11-11,3.5,57.0,4,"Indie, Adventure, Puzzle"
NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution,2014-09-11,3.59,61.0,5,"Adventure, Action, Fighting"
Motorsport Manager,2014-08-21,3.82,81.0,7,"Racing, Strategy, Simulation, Sports"
Geometry Wars 3: Dimensions Evolved,2014-11-25,3.77,,2,"Shooter, Arcade, Action"
Oniken: Unstoppable Edition,2014-02-05,3.63,,3,"Platformer, Indie, Action"
Kero Blaster,2014-05-11,3.48,82.0,4,"Indie, Shooter, Adventure, Action"
Depression Quest,2014-08-11,2.5,,1,"Indie, RPG, Simulation"
Fork Parker's Holiday Profit Hike,2014-12-18,2.09,,1,"Indie, Adventure, Action"
Frederic: Evil Strikes Back,2014-05-23,2.45,,4,"Casual, Indie, Action"
Killing Floor - Toy Master,2014-10-16,2.91,,1,Action
Spy Chameleon - RGB Agent,2014-06-11,2.61,,2,"Indie, Puzzle"
Contraption Maker,2014-07-06,3.06,,2,"Casual, Indie, Simulation"
Rover Rescue,2014-05-08,1.47,,1,"Strategy, Indie, Action"
Hyper Fighters,2014-01-23,1.71,,1,Action
Velvet Sundown,2014-07-22,1.67,,1,"Casual, Indie, Adventure, RPG"
"I, Zombie",2014-12-08,2.62,65.0,3,"Casual, Strategy, Indie, Action"
Speed Kills,2014-02-06,1.76,,3,"Racing, Indie, Action"
Data Hacker: Corruption,2014-10-22,2.0,,4,"Indie, Adventure, RPG, Simulation"
Dragons and Titans,2014-03-12,1.72,43.0,1,"Indie, Adventure, Action, RPG"
The Last Tinker: City of Colors,2014-05-11,2.69,72.0,4,"Indie, Adventure, Action"
Corporate Lifestyle Simulator,2014-03-12,2.38,,1,"Casual, Indie, Action"
Mitsurugi Kamui Hikae,2014-03-09,2.7,58.0,2,"Indie, Action"
Reversion - The Escape (1st Chapter),2014-06-10,1.76,,2,"Indie, Adventure"
Pox Nora,2014-10-15,2.15,,1,"Strategy, RPG"
Aperture Tag: The Paint Gun Testing Initiative,2014-07-15,3.74,,3,Puzzle
Infinity Wars: Animated Trading Card Game,2014-02-12,2.41,,1,"Indie, Strategy, Massively Multiplayer"
Sigils of Elohim,2014-10-13,3.26,,1,"Educational, Puzzle, Casual, Strategy, Arcade, Indie"
Nux,2014-08-15,1.64,,4,Action
Steel & Steam: Episode 1,2014-07-16,1.71,,1,RPG
NBA 2K15,2014-09-07,3.45,80.0,34,Sports
The Journey Down: Chapter Two,2014-08-25,3.3,78.0,4,"Indie, Adventure, Puzzle"
DarkEnd,2014-10-17,1.76,,5,"Indie, RPG"
Borealis,2014-09-02,1.9,,1,"Casual, Indie, Action"
The Blue Flamingo,2014-11-18,2.05,55.0,3,"Indie, Action"
AirMech Arena,2014-07-30,2.7,,0,"Strategy, Action"
"Pokémon Alpha Sapphire, Omega Ruby",2014-11-21,4.15,83.0,40,RPG
Defense Grid 2,2014-09-23,3.17,81.0,5,"Strategy, Indie"
Robotex,2014-11-19,1.53,,3,"Casual, Indie, Adventure, Action"
Closers,2014-12-30,2.97,,1,"Massively Multiplayer, Action, RPG"
Enemy Front,2014-05-01,2.62,52.0,2,"Shooter, Action"
