name,release_date,rating,metacritic,playtime,genres
TrackMania (2003),2003-11-28,4.14,,0,"Racing, Arcade"
Mario Golf: Toadstool Tour,2003-07-28,4.09,81.0,0,Sports
Super Mario Advance 4: Super Mario Bros. 3,2003-07-11,3.8,94.0,0,Platformer
Massive Assault,2003-10-27,0.0,77.0,1,Strategy
Metal Slug 5,2003-11-13,3.76,,0,Arcade
Sword of Mana,2003-08-29,4.0,,0,RPG
The Sims Bustin' Out,2003-12-02,3.75,81.0,0,Simulation
Sim City 4,2003-01-14,4.27,,0,"Strategy, Simulation"
Pro Evolution Soccer 3,2003-11-01,3.84,,75,Sports
The King of Fighters 2003,2003-03-11,0.0,,0,"Arcade, Action, Fighting"
Postal 2: Share the Pain,2003-12-16,3.58,59.0,3,"Shooter, Action"
Donkey Konga,2003-12-12,4.16,76.0,0,Arcade
Naruto: Ultimate Ninja,2003-10-23,3.77,75.0,0,"Action, Fighting"
Battlefield 1942: The Road to Rome,2003-02-04,3.65,,0,"Shooter, Action"
Billy Hatcher and the Giant Egg (2003),2003-09-23,3.45,,0,
Sonic Battle,2003-12-04,3.76,,0,"Adventure, Fighting"
Empires: Dawn of the Modern World,2003-10-20,0.0,81.0,2,Strategy
SimCity 4: Rush Hour,2003-09-22,4.12,79.0,0,Strategy
Civilization 3: Conquests,2003-11-04,4.33,,0,
Sphinx and the Cursed Mummy (2003),2003-11-10,4.22,,0,
Dog's Life,2003-10-31,3.71,,0,"Adventure, Action"
Star Wars Rogue Squadron III: Rebel Strike,2003-10-15,3.83,,0,Action
Barbie: My Scene,2003-09-30,4.13,,0,
Zone of the Enders 2: The Second Runner,2003-02-13,4.5,82.0,0,"Action, Simulation"
Icy Tower,2003-03-15,3.8,,9,Arcade
GoldenLand,2003-09-10,4.13,,0,RPG
Mega Man X7 (2003),2003-07-17,2.0,58.0,0,"Platformer, Action"
The Legend of Zelda: Collector's Edition,2003-11-07,4.27,95.0,0,"Adventure, Action, RPG"
MU Online,2003-10-06,3.48,,0,"Massively Multiplayer, RPG"
Devastation: Resistance Breeds Revolution,2003-03-25,3.12,62.0,0,"Shooter, Action"
FIFA Football 2004,2003-10-24,3.93,,0,Sports
Hugo: Bukkazoom!,2003-09-19,4.0,,0,"Racing, Arcade"
Crash Bandicoot 2: N-Tranced,2003-01-07,3.73,,0,Arcade
Moorhuhn X,2003-05-01,3.36,,0,Arcade
Metal Arms: Glitch in the System,2003-11-01,4.17,,0,"Shooter, Adventure, Action"
Spy Hunter: Nowhere to Run,2003-07-01,2.78,51.0,0,"Racing, Shooter, Arcade, Action"
Astro Boy: Omega Factor,2003-12-18,4.08,,0,
EyeToy: Play,2003-02-04,3.75,80.0,0,Family
Starsky & Hutch,2003-06-20,3.24,,2,"Racing, Action"
Terminator 3: War of the Machines,2003-12-03,2.31,25.0,0,"Shooter, Action"
Tak and the Power of Juju,2003-10-15,3.83,,0,Platformer
Battle Engine Aquila,2003-07-01,0.0,,1,"Shooter, Action"
Бумер: Сорванные башни,2003-12-11,1.41,,0,"Racing, Shooter, Arcade, Action"
NBA Street Vol. 2,2003-04-28,4.29,,0,Sports
Cold Zero: The Last Stand,2003-05-26,3.54,,0,"Shooter, Strategy, Action"
Def Jam Vendetta,2003-03-31,4.0,,0,"Fighting, Sports"
Yu-Gi-Oh! Duelists of the Roses,2003-02-16,4.15,,0,Strategy
Casino Inc.,2003-04-01,0.0,,1,"Strategy, Simulation"
Panzer Dragoon Orta,2003-01-12,4.14,90.0,0,"Shooter, Action"
Pokémon Channel,2003-07-18,3.31,,0,"Adventure, Simulation, Puzzle"
ToCA Race Driver,2003-04-01,4.2,,0,"Racing, Simulation"
Dino Crisis 3,2003-06-26,4.0,51.0,0,Action
State of Emergency,2003-08-01,3.17,68.0,0,"Arcade, Fighting"
Harbinger,2003-03-01,3.33,,0,"Action, RPG"
Blowout,2003-10-27,0.0,,9,"Arcade, Shooter, Adventure, Action"
Disney's Brother Bear,2003-10-30,4.1,,0,Action
P.N.03,2003-03-27,3.75,,0,"Adventure, Action"
Hidden & Dangerous 2,2003-10-23,4.12,,0,"Shooter, Strategy, Action"
Conflict: Desert Storm II,2003-09-19,3.33,,0,
Looney Tunes: Back in Action,2003-11-24,4.0,58.0,0,"Platformer, Action"
Restaurant Empire,2003-03-25,0.0,,1,Simulation
NHL 2004,2003-09-22,3.82,,3,Sports
Space Station 13,2003-02-01,4.33,,0,"Action, RPG, Simulation"
Sinbad: Legend of the Seven Seas,2003-11-03,3.64,58.0,0,Action
Boktai: The Sun Is in Your Hand,2003-07-16,4.33,83.0,0,"Adventure, Action, RPG"
WWE SmackDown! Here Comes the Pain,2003-10-27,4.43,85.0,0,"Arcade, Fighting"
Buffy the Vampire Slayer: Chaos Bleeds,2003-08-27,3.62,,0,Action
Dragon Ball Z: The Legacy of Goku II,2003-06-17,4.07,75.0,0,"Action, RPG"
The Kreed,2003-08-29,1.45,,0,"Shooter, Action"
1080° Avalanche,2003-12-01,4.31,73.0,0,"Racing, Sports"
Crimson Skies: High Road to Revenge,2003-11-11,0.0,,0,"Adventure, Action"
Падал прошлогодний снег,2003-03-14,3.82,,0,Adventure
Gorky Zero: Beyond Honor,2003-10-24,2.78,,0,"Shooter, Action"
Celebrity Deathmatch,2003-10-14,2.5,,0,Fighting
Project Gotham Racing 2,2003-11-17,4.67,,0,"Racing, Arcade"
Bloody Roar 4,2003-11-11,4.0,,0,Fighting
Disney's Extreme Skate Adventure,2003-09-02,3.8,,0,Sports
Wallace & Gromit in Project Zoo,2003-10-03,4.17,,0,Arcade
Tenchu: Wrath of Heaven,2003-03-03,3.33,79.0,0,"Adventure, Action"
MegaMan Zero 2,2003-10-14,4.33,,0,"Platformer, Action, RPG"
Vexx,2003-02-10,0.0,67.0,0,"Adventure, Action"
Mega Man Battle Network 4,2003-12-14,3.12,68.0,0,"Action, RPG"
Maximo vs. Army of Zin,2003-09-18,4.0,83.0,0,"Platformer, Action"
Downhill Domination,2003-07-22,4.5,79.0,0,Racing
Yu-Gi-Oh! Power of Chaos: Yugi the Destiny,2003-11-28,0.0,,0,Board Games
Second Life,2003-06-23,3.33,,43,"Massively Multiplayer, RPG"
Shining Soul II,2003-07-24,0.0,74.0,0,"Action, RPG"
Batman: Rise of Sin Tzu,2003-10-16,0.0,,0,Action
SNK vs. Capcom: SVC Chaos,2003-07-24,0.0,,0,Fighting
Mega Man Network Transmission,2003-03-06,0.0,65.0,0,"Action, RPG"
Naruto: Clash of Ninja,2003-01-01,3.25,,0,"RPG, Fighting"
Harry Potter and the Chamber of Secrets (PS1),2003-04-01,3.5,,0,"Platformer, Adventure"
Legion Gold,2003-05-01,0.0,,7,Strategy
Banjo-Kazooie: Grunty's Revenge,2003-09-10,3.29,72.0,0,"Platformer, Action"
Terminator 3: Rise of the Machines,2003-08-13,1.89,38.0,0,"Action, Puzzle"
Republic: The Revolution,2003-08-28,3.86,,0,Strategy
Summon Night: Swordcraft Story,2003-04-25,4.0,77.0,0,"Action, RPG"
CSI: Crime Scene Investigation,2003-04-01,3.57,,0,Adventure
NBA Live 2004,2003-10-14,3.62,,0,Sports
Spyro: Attack of the Rhynocs,2003-10-27,3.67,,0,
.hack//Outbreak Part 3,2003-09-09,0.0,70.0,0,RPG
WWE Raw,2003-04-01,3.62,,0,"Arcade, Fighting"
Time Crisis 3,2003-10-21,0.0,81.0,0,
Conflict: Desert Storm 2 - Back to Baghdad,2003-10-01,3.88,69.0,0,"Shooter, Action"
Bookworm,2003-02-25,0.0,,0,Puzzle
Aliens Versus Predator: Extinction,2003-07-30,0.0,,0,Strategy
Robin Hood: Defender of the Crown,2003-10-09,3.12,,0,"Strategy, Arcade, Fighting"
IL-2 Sturmovik: Forgotten Battles,2003-03-01,4.17,,1,Simulation
Карлик Нос,2003-10-03,3.17,,0,"Arcade, Adventure"
Uru: Ages Beyond Myst,2003-11-14,3.14,,0,Adventure
Mistmare,2003-07-01,2.33,,0,"Action, RPG"
Disney's Toontown Online,2003-06-05,3.9,,0,"Massively Multiplayer, Arcade, RPG"
The Legend of Zelda: Ocarina of Time / Master Quest,2003-02-18,0.0,,0,"Adventure, Action"
Lifeline (2003),2003-01-30,0.0,61.0,0,"Adventure, Action"
Star Wars Galaxies: An Empire Divided,2003-06-26,0.0,,0,"Massively Multiplayer, RPG"
Medieval: Total War - Viking Invasion,2003-05-06,3.33,84.0,0,Strategy
Gunbound,2003-07-30,4.3,,0,Strategy
Dead or Alive Xtreme Beach Volleyball,2003-01-22,0.0,,0,"Card, Simulation, Sports"
Ford Racing 2,2003-10-01,0.0,,0,"Racing, Arcade"
.hack//Quarantine Part 4,2003-04-10,0.0,70.0,0,Action
Moorhuhn Kart Extra,2003-09-15,4.4,,0,"Racing, Arcade"
The Fairly OddParents: Breakin' da Rules,2003-11-18,0.0,60.0,0,"Platformer, Action"
Madden NFL 2004,2003-08-12,3.83,,0,Sports
Robocop (2003),2003-06-01,2.56,,0,"Shooter, Action"
New Star Soccer,2003-06-01,4.1,,0,"Strategy, RPG, Sports"
Sven XXX,2003-01-01,0.0,,0,Arcade
Wildlife Park,2003-05-01,0.0,,3,"Casual, Strategy, Indie, Simulation"
Championship Manager Season 03/04,2003-11-21,4.33,,0,"Strategy, Sports"
F1 Challenge '99-'02,2003-06-01,0.0,,0,"Racing, Simulation, Sports"
Microsoft Flight Simulator 2004: A Century of Flight,2003-07-29,4.0,,1,Simulation
Street Legal Racing: Redline,2003-07-01,4.33,,0,"Racing, Arcade"
Naruto: Clash of Ninja 2,2003-12-04,4.11,,0,Fighting
Piglet's Big Game,2003-01-01,4.0,,0,Arcade
Sexy Beach 2,2003-10-01,0.0,,0,Arcade
Blade & Sword,2003-12-22,0.0,,0,"Action, RPG"
Bujingai: The Forsaken City,2003-12-25,0.0,72.0,0,Action
Dragon Quest Monsters: Caravan Heart,2003-03-29,0.0,,0,RPG
Tom Clancy's Ghost Recon 2: Summit Strike,2003-05-04,0.0,,0,Action
Mega Man: Battle Chip Challenge,2003-08-08,0.0,54.0,0,Strategy
Spawn: Armageddon,2003-11-21,0.0,56.0,0,"Adventure, Action"
"Fate, The (2003)",2003-09-01,0.0,,0,"Action, RPG"
Medal of Honor: Infiltrator,2003-11-17,2.67,80.0,0,Shooter
Недетские сказки,2003-09-04,4.45,,0,Adventure
Nightshade (2003),2003-12-04,0.0,,0,"Adventure, Action"
MTV's Celebrity Deathmatch,2003-10-01,3.33,,0,"Arcade, Fighting"
Disaster Report,2003-02-15,0.0,66.0,0,"Adventure, Action"
Heaven & Hell,2003-09-01,0.0,,0,"Casual, Strategy, Puzzle"
Grabbed by the Ghoulies,2003-10-01,0.0,,0,"Adventure, Action"
Mercedes-Benz World Racing,2003-03-20,3.56,,0,"Racing, Arcade, Simulation"
Corvette,2003-11-11,0.0,,0,"Racing, Arcade"
Downtown Run,2003-03-01,0.0,,0,"Racing, Arcade"
MotoGP 2,2003-07-20,0.0,,0,"Racing, Arcade, Sports"
Shadow Tower Abyss,2003-10-23,0.0,,0,Action
Рандеву с незнакомкой. Сладкая жизнь,2003-05-07,0.0,,0,Adventure
Spy Fiction,2003-12-25,0.0,61.0,0,"Adventure, Action"
Nina: Agent Chronicles,2003-04-01,0.0,,0,"Shooter, Action"
The Hobbit (2003),2003-11-11,0.0,,0,"Platformer, Adventure, Action"
The Great Escape (2003),2003-07-22,3.43,57.0,0,"Adventure, Action"
Scooby-Doo! Mystery Mayhem,2003-09-10,3.83,55.0,0,Adventure
Brute Force,2003-05-27,0.0,,0,"Shooter, Action"
Двенадцать стульев,2003-01-01,0.0,,0,Adventure
Gladius (2003),2003-10-28,0.0,,0,
Ил-2 Штурмовик: Забытые сражения - Дороги войны,2003-12-19,0.0,,0,Simulation
PlanetSide,2003-05-19,0.0,,0,"Shooter, Action"
Goblin Commander: Unleash the Horde,2003-11-11,0.0,,0,"Strategy, Action"
Ninja Five-O,2003-04-11,0.0,82.0,0,"Platformer, Action"
Fullmetal Alchemist and the Broken Angel,2003-12-25,0.0,56.0,0,"Action, RPG"
RollerCoaster Tycoon 2: Wacky Worlds,2003-06-01,0.0,,0,Strategy
Magic: The Gathering - Battlegrounds,2003-11-18,0.0,,0,"Arcade, Fighting"
Video Strip Poker 2,2003-11-22,0.0,,0,Card
Casino Blackjack,2003-09-01,0.0,,1,"Casual, Card, Strategy, Indie"
Mario Forever,2003-10-01,0.0,,0,Arcade
Western Outlaw: Wanted Dead or Alive,2003-09-29,0.0,,0,"Shooter, Action"
OutRun 2,2003-12-01,0.0,,0,Racing
F-Zero: GP Legend,2003-11-28,0.0,77.0,0,Racing
NASCAR Thunder 2004,2003-09-01,0.0,,0,"Racing, Simulation, Sports"
Championship Manager 4,2003-04-01,0.0,,0,"Strategy, Sports"
Hot Wheels: World Race,2003-10-29,0.0,,0,Racing
Yu-Gi-Oh! Worldwide Edition: Stairway to the Destined Duel,2003-04-08,0.0,,0,Strategy
Grom,2003-02-07,3.57,,0,"Adventure, Action, RPG"
Tiger Woods PGA Tour 2004,2003-07-14,0.0,,0,Sports
Digimon Battle Spirit,2003-01-13,0.0,,0,"Action, Fighting"
Armed & Dangerous,2003-12-03,0.0,,0,"Shooter, Action"
Disney's The Haunted Mansion,2003-10-14,0.0,70.0,0,"Adventure, Action"
Sonic Pinball Party,2003-06-01,0.0,,0,Action
Big Rigs: Over the Road Racing,2003-11-09,2.33,,0,"Racing, Arcade"
1503 A.D.: The New World,2003-04-01,0.0,,2,Strategy
Homeplanet,2003-04-24,0.0,,0,Simulation
Apocalyptica,2003-10-24,0.0,,0,"Shooter, Action"
SOCOM II US Navy Seals,2003-11-04,0.0,87.0,0,"Shooter, Action"
Marine Sharpshooter,2003-03-01,0.0,,0,"Shooter, Action"
Gekido Advance: Kintaro's Revenge,2003-11-25,0.0,70.0,0,"Action, Fighting"
DBVR,2003-03-28,0.0,,0,"Adventure, Action"
Silent Line: Armored Core,2003-01-23,0.0,,0,"Action, Fighting"
Tortuga: Pirates of the New World,2003-10-17,0.0,,0,Strategy
X-Change 2,2003-10-01,0.0,,0,Adventure
Frogger: The Great Quest,2003-01-01,0.0,,0,Arcade
Fame Academy,2003-11-01,3.17,,0,Strategy
Space Empires: Starfury,2003-10-02,0.0,,1,"Strategy, Action, Simulation"
Artificial Girl,2003-01-01,0.0,,0,Arcade
Mace Griffin Bounty Hunter,2003-09-01,0.0,,0,"Shooter, Action"
Dr. Seuss' The Cat in the Hat,2003-11-05,0.0,48.0,0,"Platformer, Action"
