name,release_date,rating,metacritic,playtime,genres
Age of Sail,1996-01-01,0.0,,0,Strategy
Gearheads,1996-03-01,0.0,,0,Arcade
"Pike: Операция ""Громовержец""",1996-01-01,0.0,,0,Arcade
Noir: A Shadowy Thriller,1996-01-01,0.0,,0,Adventure
Lennus 2,1996-07-26,0.0,,0,RPG
A.D. Cop,1996-01-01,0.0,,0,Arcade
Rex Blade: The Apocalypse,1996-01-01,0.0,,0,"Shooter, Action"
The Mahjong Master,1996-01-01,0.0,,0,
Pepsi Virtual Reality Game,1996-01-01,0.0,,0,Arcade
Gemstorm,1996-01-01,0.0,,0,Arcade
Football Masters,1996-01-01,0.0,,0,"Strategy, Sports"
Pole Position,1996-01-01,0.0,,0,"Strategy, Sports"
Striker '96,1996-01-01,0.0,,0,Sports
Silent Thunder: A-10 Tank Killer 2,1996-01-01,0.0,,0,Simulation
Surface Tension,1996-01-01,0.0,,0,Simulation
MissionForce: CyberStorm,1996-01-01,0.0,,0,Strategy
Burning Road,1996-09-30,0.0,,0,Racing
1 Ton,1996-01-01,0.0,,0,Action
Urban Runner,1996-03-01,0.0,,0,Adventure
All Hell is Breaking Loose!!!,1996-07-17,0.0,,0,Shooter
Taboo,1996-01-01,0.0,,0,"Adventure, RPG"
Beggar Prince,1996-01-01,0.0,,0,RPG
Brutal Sports - Football,1996-01-01,0.0,,0,"Arcade, Action, Sports"
Purikura Daisakusen,1996-10-01,0.0,,0,"Shooter, Arcade"
Die Hard Arcade,1996-07-01,0.0,,0,Arcade
Tail of the Sun,1996-04-26,0.0,,0,"Adventure, Action"
Alley Cats,1996-01-01,0.0,,0,Sports
S.P.Q.R.: The Empire's Darkest Hour,1996-01-01,0.0,,0,Adventure
Project Paradise,1996-01-01,0.0,,0,Arcade
The Divide: Enemies Within,1996-01-01,0.0,,0,
Power Rangers 2: Zeo vs. Machine Empire,1996-01-01,0.0,,0,Arcade
Cyril Cyberpunk,1996-01-01,0.0,,0,Arcade
Pushe Pushe,1996-01-01,0.0,,0,Arcade
Doka Pinball,1996-01-01,0.0,,0,Arcade
Wingstar,1996-01-01,0.0,,0,Arcade
Seasons of the Sakura,1996-04-26,0.0,,0,Casual
Hyper 3-D Pinball,1996-01-01,0.0,,0,Arcade
Memento Mori (1996),1996-02-20,0.0,,0,Shooter
WCW vs. the World,1996-09-13,0.0,,0,Fighting
"Catz, Your Computer Petz",1996-01-01,0.0,,0,
Mighty Math Number Heroes,1996-01-01,0.0,,0,Educational
Bicycle Pinochle,1996-01-01,0.0,,0,Card
Neon Genesis Evangelion (1996),1996-01-01,0.0,,12,Arcade
Battlecruiser 3000AD,1996-10-01,0.0,,0,Simulation
Lords of Doom (1996),1996-04-01,0.0,,0,"Action, RPG"
TNN Outdoors Bass Tournament '96,1996-01-01,0.0,,0,Sports
Qbob,1996-09-01,0.0,,0,Arcade
P.Y.S.T.,1996-01-01,0.0,,0,Adventure
Tom Clancy's SSN,1996-01-01,0.0,,0,Simulation
ZPC,1996-01-01,0.0,,0,"Shooter, Action"
Where's Waldo? Exploring Geography,1996-01-01,0.0,,0,Educational
Kingdom o' Magic,1996-01-01,0.0,,0,Adventure
Lights Out,1996-01-01,0.0,,0,"Adventure, Action, Puzzle"
Olympic Summer Games,1996-06-27,0.0,,0,Sports
Full Tilt! Pinball 2,1996-01-01,0.0,,0,Arcade
Havoc,1996-01-01,0.0,,0,"Racing, Action, Casual, Strategy, Simulation, Indie"
Formula 1 '96,1996-09-30,0.0,,0,"Racing, Arcade, Simulation"
Majestic Part 1: Alien Encounter,1996-01-01,0.0,,0,Adventure
Bicycle Hearts & Spades,1996-01-01,0.0,,0,Card
Zapitalism! Deluxe,1996-01-01,0.0,,0,Strategy
Microsoft Soccer,1996-01-01,0.0,,0,Sports
Candy Land Adventure,1996-01-01,0.0,,0,
Dark Sun Online: Crimson Sands,1996-01-01,0.0,,0,"Massively Multiplayer, RPG"
Professional Underground League of Pain,1996-01-01,0.0,,0,Sports
War-Zard,1996-01-01,0.0,,0,Arcade
Assassin 2015,1996-01-01,0.0,,0,"Shooter, Action"
Dracula's Secret,1996-01-01,0.0,,0,"Family, Adventure"
Deadline,1996-01-01,0.0,,0,Strategy
Onside Soccer,1996-06-21,0.0,,0,Sports
Power Piggs of the Dark Age,1996-05-01,0.0,,0,Platformer
Metal Rage: Defender of the Earth,1996-01-01,0.0,,0,Simulation
Robotron X,1996-01-01,0.0,,0,Arcade
Eat My Dust,1996-01-01,0.0,,0,"Racing, Arcade"
Oracle of Runes,1996-01-31,0.0,,0,Puzzle
Ninja Hayate,1996-06-05,0.0,,0,
CyberGladiators,1996-01-01,0.0,,0,"Arcade, Fighting"
Interpose,1996-01-01,0.0,,0,Arcade
Fox Hunt (video game),1996-01-31,0.0,,0,Adventure
Une Poupée Pleine Aux As,1996-04-29,0.0,,0,
The Hunchback of Notre Dame: Topsy Turvy Games,1996-01-01,0.0,,0,
Shadoan,1996-01-01,0.0,,0,Adventure
Three Dirty Dwarves,1996-01-01,0.0,,0,Arcade
Triplane Turmoil,1996-01-01,0.0,,0,Arcade
Slamscape,1996-01-01,0.0,,0,Action
Formula 1 Manager,1996-01-01,0.0,,0,Strategy
Slam 'n' Jam '96,1996-01-01,0.0,,0,Sports
NBA Hang Time,1996-01-01,0.0,,0,Sports
Conquest of the New World Deluxe Edition,1996-01-01,0.0,,0,Strategy
CrossWorld '95,1996-01-01,0.0,,0,Puzzle
Spaceward Ho!,1996-01-01,0.0,,0,"Strategy, Simulation"
Tamagotchi,1996-01-01,0.0,,0,
Zombie Wars,1996-01-01,0.0,,1,"Casual, Indie, Arcade, Action"
Complete Onside Soccer,1996-06-21,0.0,,0,Sports
Absolute Pinball,1996-01-01,0.0,,0,Arcade
Pete Sampras Tennis,1996-01-01,0.0,,0,Sports
MVP Spades,1996-01-01,0.0,,0,Card
Chaos Overlords: Strategic Gang Warfare,1996-01-01,0.0,,0,Strategy
DK Castle Explorer,1996-01-01,0.0,,0,"Casual, Educational"
F-22 Lightning 2,1996-01-01,0.0,,0,Simulation
Picross 2,1996-10-09,0.0,,0,Puzzle
Firestorm: Thunderhawk 2,1996-05-24,0.0,,0,Action
Scorched Planet,1996-01-01,0.0,,0,"Shooter, Action"
Wild Snake,1996-01-01,0.0,,0,Arcade
EITtris,1996-01-01,0.0,,0,Arcade
Madeline European Adventures,1996-06-01,0.0,,0,"Educational, Puzzle"
Hong Kong Mahjong,1996-01-01,0.0,,0,Board Games
Skat 2095,1996-01-01,0.0,,0,Card
Picture Blackjack: Penthouse Edition,1996-01-01,0.0,,0,Card
Sei Shōjo Sentai Lakers III,1996-01-01,0.0,,0,Strategy
Cyberdillo,1996-01-01,0.0,,0,Shooter
Azrael's Tear,1996-01-01,0.0,,0,Adventure
Legend of Wukong,1996-01-01,0.0,,0,RPG
Tokimeki Memorial 2: Taisen Puzzle-Dama,1996-09-27,0.0,,0,Puzzle
GopherGolf,1996-01-01,0.0,,0,Sports
Time Warp,1996-01-01,0.0,,0,"Casual, Indie, Adventure"
Treasure Cove!,1996-01-01,0.0,,0,Educational
Wages of War: The Business of Battle,1996-01-01,0.0,,0,Strategy
Total Mayhem,1996-01-01,0.0,,0,Arcade
Rally Racers,1996-01-01,0.0,,0,Arcade
Top Gun: Fire at Will,1996-01-01,0.0,,0,Simulation
Skullcracker,1996-07-01,0.0,,0,Arcade
Solar Eclipse,1996-04-19,0.0,,0,
Flight Unlimited for Windows 95,1996-01-01,0.0,,0,Simulation
Jellyfish Backgammon Tutor,1996-01-01,0.0,,0,Board Games
Words,1996-01-01,0.0,,0,Arcade
Tarot Card,1996-01-01,0.0,,0,Board Games
Angel Mission,1996-01-01,0.0,,0,RPG
Flight Action,1996-01-01,0.0,,0,Simulation
Jigsaws Galore,1996-01-01,0.0,,0,Puzzle
Mudball Wall,1996-01-01,0.0,,0,
Pinball Gold Pack,1996-01-01,0.0,,0,"Action, Simulation"
3DO Games: Decathlon,1996-01-01,0.0,,0,Sports
DK Eyewitness: Virtual Reality Birds,1996-01-01,0.0,,0,"Casual, Educational"
Chill Manor,1996-10-16,0.0,,0,"Educational, Action"
DK Eyewitness: Encyclopedia of Science 2.0,1996-12-01,0.0,,0,"Casual, Educational"
Strike Base,1996-01-01,0.0,,0,Arcade
Aardwolf,1996-07-01,0.0,,0,Massively Multiplayer
Cavewars,1996-11-30,0.0,,0,Strategy
Spherical Worlds,1996-01-01,0.0,,0,
Shinseiki Evangelion,1996-03-01,0.0,,0,"Adventure, Action"
BotSoccer,1996-01-01,0.0,,0,Sports
Leo the Lion,1996-01-01,0.0,,1,Arcade
S.T.O.R.M.,1996-01-01,0.0,,0,Arcade
TwinBLOK,1996-01-01,0.0,,0,Arcade
Water Wonder,1996-01-01,0.0,,0,"Educational, Arcade"
Battlerace 3D,1996-01-01,0.0,,0,"Racing, Arcade"
Rocket Jockey,1996-11-15,0.0,,0,"Racing, Arcade, Action, Sports"
Gokinjo Boukentai,1996-05-24,0.0,,0,RPG
Zugya,1996-01-01,0.0,,0,Arcade
Starfighter 3000,1996-01-01,0.0,,0,Arcade
Speed Racer (1996),1996-09-27,0.0,,0,Racing
Comedy Store,1996-01-01,0.0,,0,
Enemies from Space,1996-01-01,0.0,,0,Arcade
Beat the Market,1996-01-01,0.0,,0,Strategy
Break It!,1996-01-01,0.0,,0,"Casual, Arcade, Action"
Caveman Volleyball,1996-01-01,0.0,,0,"Arcade, Sports"
Virtual Chess for Windows,1996-01-01,0.0,,0,
Lynq,1996-01-01,0.0,,0,Puzzle
Quiz Wiz,1996-01-01,0.0,,0,
Back to Baghdad: The Ultimate Desert Storm Simulation,1996-01-01,0.0,,0,Simulation
Star Command Revolution,1996-01-01,0.0,,0,Strategy
Starball,1996-01-01,0.0,,0,"Arcade, Action, Sports"
Cricket '96,1996-01-01,0.0,,0,Sports
Trophy Bass 2,1996-01-01,0.0,,0,Sports
Formula 1,1996-09-01,0.0,,0,Racing
Star Fighter,1996-10-09,0.0,,0,
Re-Loaded,1996-12-06,0.0,,0,"Shooter, Action"
Area 51 (1996),1996-01-01,0.0,,0,Arcade
LUP★SALAD,1996-08-30,0.0,,0,Puzzle
Jane's Combat Simulations: AH-64D Longbow,1996-01-01,0.0,,0,Simulation
GrandPrix Manager 2,1996-01-01,0.0,,0,"Racing, Strategy, Simulation, Sports"
Piranha,1996-01-01,0.0,,0,"Arcade, Indie, Adventure, RPG"
Pretty Fighter: FIST,1996-11-22,0.0,,0,Fighting
The Smurfs Travel the World,1996-01-01,0.0,,0,Platformer
WMan,1996-01-01,0.0,,0,Arcade
Vanishing Point,1996-01-01,0.0,,0,"Adventure, RPG"
NFL Quarterback Club 97,1996-08-29,0.0,,0,Sports
AMOK (1996),1996-10-31,0.0,,0,Action
Treasure Quest,1996-01-01,0.0,,0,Adventure
Nemesis 2: Return of the Dragon Force,1996-01-01,0.0,,0,Arcade
Steel Panthers 2: Modern Battles,1996-01-01,0.0,,0,Strategy
Hopy-One,1996-01-01,0.0,,0,Arcade
Traverse: Starlight & Prairie,1996-06-28,0.0,,0,RPG
Dark Half,1996-05-31,0.0,,0,RPG
Energy Breaker,1996-07-26,0.0,,0,"Strategy, RPG"
Do-Re-Mi Fantasy: Milon's Quest,1996-03-22,0.0,,0,Platformer
Wishbone and the Amazing Odyssey,1996-01-01,0.0,,0,"Educational, Adventure"
Track Attack,1996-01-01,0.0,,0,"Racing, Action"
HeliCOPS,1996-01-01,0.0,,0,Simulation
Zeitgeist,1996-01-01,0.0,,0,"Arcade, Indie, Adventure, Action"
General Admission Sports Pinball,1996-01-01,0.0,,0,Arcade
Pinball Warriors,1996-01-01,0.0,,0,Arcade
Pinball Wizard 2000,1996-01-01,0.0,,0,Arcade
F-18 No Fly Zone,1996-01-01,0.0,,0,Arcade
Prairie Dog Hunt 2: Judgement Day,1996-01-01,0.0,,0,Arcade
Clairaut Chemicals,1996-01-01,0.0,,0,Arcade
"Dogz, Your Computer Petz",1996-01-01,0.0,,0,
3-D Ultra Pinball: Creep Night,1996-01-01,0.0,,0,Arcade
Shell Shock,1996-01-01,0.0,,0,Arcade
Floating Runner: Quest for the 7 Crystals,1996-11-01,0.0,,0,"Platformer, Action"
Bedlam (1996),1996-09-30,0.0,,0,Action
Steel Harbinger,1996-09-30,0.0,,0,
Third Reich,1996-01-01,0.0,,0,Strategy
Space Bucks,1996-01-01,0.0,,0,Strategy
Panzer Dragoon II Zwei,1996-05-10,0.0,,0,"Shooter, Action"
Santa Fe Mysteries: The Elk Moon Murder,1996-06-30,0.0,59.0,0,Adventure
Valhalla and the Fortress of Eve,1996-01-01,0.0,,0,Adventure
Peter Gabriel's Eve,1996-01-01,0.0,,0,Puzzle
Elroy Hits the Pavement,1996-03-28,0.0,,0,"Educational, Adventure"
FlipOut!,1996-01-01,0.0,,0,Puzzle
Lunar: Sanposuru Gakuen,1996-01-12,0.0,,0,RPG
Treasure Conflix,1996-02-01,0.0,,0,Adventure
Rings of the Magi for Windows,1996-01-01,0.0,,0,Puzzle
The Patrick Polly Swooshball Challenge,1996-01-01,0.0,,0,Sports
Max & Sparky,1996-01-01,0.0,,0,Arcade
Grammar Games,1996-01-01,0.0,,0,Educational
Muzzle Velocity,1996-01-01,0.0,,0,
Fire Wind,1996-01-01,0.0,,0,Arcade
Panic Soldier,1996-01-01,0.0,,0,Strategy
Astrorock,1996-01-01,0.0,,0,Arcade
Mortimer and the Riddles of the Medallion,1996-01-01,0.0,,0,"Educational, Arcade, Puzzle"
Power Arcade,1996-01-01,0.0,,0,Arcade
Welcome to Pia Carrot,1996-07-26,0.0,,0,
Starwinder,1996-10-31,0.0,,0,Racing
X2,1996-11-01,0.0,,0,
Black Dawn,1996-09-30,0.0,,0,Shooter
Kick Off '96,1996-01-01,0.0,,0,Sports
Touchdown,1996-01-01,0.0,,0,Sports
J.League Jikkyou Winning Eleven '97,1996-11-22,0.0,,0,"Simulation, Sports"
Ganbare Goemon: Uchū Kaizoku Akogingu,1996-03-22,0.0,,0,"Platformer, Action"
DK: The Ultimate Human Body 2.0,1996-01-01,0.0,,0,"Casual, Educational"
Saikyō Habu Shōgi,1996-06-23,0.0,,0,Board Games
CatFight : The Ultimate Female Fighting Game,1996-01-01,0.0,,0,"Action, Fighting"
Legend of the Silver Talisman,1996-01-01,0.0,,0,"Arcade, Action, RPG"
Little Monk,1996-01-01,0.0,,0,Arcade
Ironman/X-O Manowar in 'Heavy Metal',1996-10-31,0.0,,0,Action
Bishoujo Senshi Sailor Moon S,1996-01-27,0.0,,0,Action
The Chaos Engine 2,1996-01-01,0.0,,0,Shooter
Stellaluna,1996-01-01,0.0,,0,Educational
Hearts Deluxe,1996-01-01,0.0,,0,Card
Fox Hunt (Interactive Movie),1996-01-31,0.0,,0,"Arcade, Action"
Soreyuke Ebisumaru! Karakuri Meiro: Kieta Goemon no Nazo!!,1996-03-29,0.0,,0,Puzzle
Kishin Douji Zenki: Tenchi Meidou,1996-02-23,0.0,,0,Board Games
Mr. Bones,1996-09-30,0.0,,0,Action
Bubble Bobble Combo,1996-01-01,0.0,,0,Arcade
Terroid,1996-10-01,0.0,,0,Arcade
KMines,1996-01-01,0.0,,0,Puzzle
Cylindrix,1996-01-01,0.0,,0,"Racing, Arcade"
Fast Attack,1996-02-01,0.0,,0,Simulation
Super EF2000,1996-07-01,0.0,,0,Simulation
Nogginknockers 2,1996-01-01,0.0,,0,"Arcade, Fighting"
Big Hurt Baseball,1996-01-01,0.0,,0,Sports
BakuBaku Animal,1996-01-01,0.0,,0,Arcade
Loony Labyrinth,1996-01-01,0.0,,0,Arcade
DK: Dinosaur Hunter,1996-01-01,0.0,,0,"Casual, Educational"
Harpoon Classic '97,1996-01-01,0.0,,0,Strategy
Arcade Classics,1996-01-01,0.0,,0,
Politicards Solitaire,1996-01-01,0.0,,0,Card
The War College,1996-01-01,0.0,,0,Strategy
Philip Marlowe Private Eye,1996-01-01,0.0,,0,Adventure
Notyet,1996-01-01,0.0,,0,Arcade
"Uncle 7, Uncle 8",1996-01-01,0.0,,0,Educational
Fighters Megamix,1996-12-20,0.0,,0,Fighting
SoulTrap,1996-01-01,0.0,,0,Arcade
Pie Jackers,1996-01-01,0.0,,0,"Racing, Arcade"
Tracer,1996-08-01,0.0,,0,Arcade
War 3010: The Revolution,1996-10-01,0.0,,0,
Power Rangers Zeo: Battle Racers,1996-09-17,0.0,,0,Racing
Sports Collection,1996-09-27,0.0,,0,"Racing, Sports"
Bogey Dead 6,1996-01-26,0.0,,0,"Action, Simulation"
Welcome House,1996-02-23,0.0,,0,Adventure
Supersonic Racers,1996-10-31,0.0,,0,Racing
Mahou Kishi Rayearth 2: Making of Magic Knight,1996-08-04,0.0,,0,Strategy
Chōkūkan Night: Pro Yakyū King,1996-12-20,0.0,,0,Sports
Pokemon Blue Version,1996-02-26,0.0,,0,"Adventure, RPG"
Triple Play '97,1996-06-24,0.0,,0,Sports
Strikepoint: The Hex Missions,1996-01-01,0.0,,0,Arcade
Enemy Attacks,1996-01-01,0.0,,0,Arcade
The 4th Generation,1996-01-01,0.0,,0,Arcade
Anarchy!,1996-01-01,0.0,,0,Puzzle
Wild 7 Slots,1996-01-01,0.0,,0,
The Land Before Time Activity Center,1996-01-01,0.0,,0,Educational
River Run,1996-01-01,0.0,,0,Arcade
Caribbean Stud Poker Knowledge Pro,1996-01-01,0.0,,0,Card
Yoyo's Puzzle Park,1996-11-22,0.0,,0,"Platformer, Puzzle"
Moraff's Pinball,1996-08-01,0.0,,0,Arcade
DK Eyewitness: Encyclopedia of Space and the Universe,1996-01-01,0.0,,0,"Casual, Educational"
NBA Full Court Press,1996-10-03,0.0,,0,Sports
Synnergist,1996-12-31,0.0,,0,Adventure
Super Crossword,1996-01-01,0.0,,0,Puzzle
Asuka 120% Special BURNING Fest.,1996-03-29,0.0,,0,"Action, Fighting"
Virtual Casino,1996-01-01,0.0,,0,Simulation
Battleground 4: Shiloh,1996-01-01,0.0,,0,Strategy
Wooden Ships & Iron Men,1996-01-01,0.0,,0,Strategy
Castle Explorer (1996),1996-04-30,0.0,,0,"Educational, Adventure"
The Speris Legacy,1996-01-01,0.0,,0,
V-Wing,1996-01-01,0.0,,0,Arcade
Free Enterprise,1996-01-01,0.0,,0,Strategy
Solid Ice,1996-01-01,0.0,,0,Sports
Speed Rage,1996-01-01,0.0,,0,Arcade
Vanguard Ace: Vertical Madness,1996-01-01,0.0,,0,Arcade
Chickens (1996),1996-01-01,0.0,,0,Action
Namystic,1996-01-01,0.0,,0,Puzzle
Milo,1996-01-01,0.0,,0,"Indie, Adventure, Action"
"Murder, She Wrote (1996)",1996-01-01,0.0,,0,Puzzle
SpecTrader+,1996-01-01,0.0,,0,Strategy
Sliders,1996-02-01,0.0,,0,Puzzle
Screaming Skies,1996-01-01,0.0,,0,"Arcade, Adventure"
Hauler 3099,1996-01-01,0.0,,0,Arcade
Tristix,1996-01-01,0.0,,0,Arcade
Space Rocks 3D,1996-01-01,0.0,,0,Arcade
SimGolf,1996-01-01,0.0,,0,Sports
NFL Quarterback Club '97,1996-01-01,0.0,,0,Sports
Avery Cardoza's Casino,1996-01-01,0.0,,0,
NuPa,1996-03-29,0.0,,0,Puzzle
Shine (Adventure Game),1996-01-01,0.0,,0,Adventure
Osman,1996-02-01,0.0,,0,"Arcade, Action"
Super Chinese Fighter GB,1996-12-28,0.0,,0,Fighting
Invention Studio,1996-01-01,0.0,,0,"Educational, Simulation"
Ragnagard,1996-08-25,0.0,,0,"Action, Fighting"
Weird: Truth is Stranger than Fiction,1996-01-01,0.0,,0,Adventure
"Great Naval Battles, Vol. 5: Demise of the Dreadnoughts",1996-01-01,0.0,,0,"Strategy, Simulation"
Slam Tilt,1996-01-01,0.0,,0,Simulation
Strife: Quest for the Sigil,1996-05-31,0.0,,0,"Shooter, RPG"
DynamiTracer,1996-01-27,0.0,,0,"Adventure, RPG"
Super Gussun Oyoyo 2,1996-05-24,0.0,,0,"Action, Puzzle"
Twilight Syndrome: Tansaku Hen,1996-03-01,0.0,,0,Adventure
ZeiramZone,1996-12-13,0.0,,0,"Action, Fighting"
American Civil War: From Sumter to Appomattox,1996-07-23,0.0,,0,Strategy
Panzer Dragoon Mini,1996-01-01,0.0,,0,"Shooter, Action"
Ultraman Zearth,1996-12-20,0.0,,0,Action
Kang-Fu,1996-01-01,0.0,,0,Platformer
Madou Monogatari: Big Kindergarten Kids,1996-01-12,0.0,,0,RPG
Air Gallet,1996-01-01,0.0,,0,Arcade
Virtual Pro Wrestling,1996-09-13,0.0,,0,"Fighting, Sports"
Kaitou Saint Tail,1996-03-28,0.0,,0,Puzzle
Spectral Tower,1996-10-04,0.0,,0,RPG
Time Slaughter,1996-01-01,0.0,,0,Fighting
Microsoft Golf 3.0,1996-11-07,0.0,,0,Sports
Welcome House 2: Keaton and his Uncle,1996-12-20,0.0,,0,Adventure
Deadly Tide,1996-10-03,0.0,,0,Arcade
The Adventure of Hourai High School,1996-04-19,0.0,,0,RPG
Miraculum: The Last Revelation,1996-03-29,0.0,,0,RPG
MLB Pennant Race,1996-09-30,0.0,,0,Sports
Hyper Crazy Climber,1996-02-23,0.0,,0,"Adventure, Action"
Hokuto no Ken (1996),1996-08-30,0.0,,0,"Action, Fighting"
Tokimeki Memorial Private Collection,1996-04-26,0.0,,0,Simulation
Gustavinho em o Enigma da Esfinge,1996-01-01,0.0,,0,Adventure
Eric Harris Doom WADs,1996-01-01,0.0,,0,Shooter
Winning Post 2,1996-03-22,0.0,,0,"Racing, Simulation"
Subete ga F ni Naru,1996-04-03,0.0,,0,
Doukyuusei If,1996-08-09,0.0,,0,"Adventure, Simulation"
Batsugun,1996-10-25,0.0,,0,"Shooter, Action"
Expert (1996),1996-05-31,0.0,,0,"Shooter, Action"
Winning Post 2 - Program '96,1996-04-10,0.0,,0,"Racing, Simulation"
Sinbad in The Lost Land,1996-01-01,0.0,,0,Adventure
Kid Clown in Crazy Chase 2 - Love Love Hani Soudatsuden,1996-12-06,0.0,,0,"Platformer, Arcade, Action"
Ranma ½: Battle Renaissance,1996-12-06,0.0,,0,"Action, Fighting"
Wargame Construction Set III: Age of Rifles 1846-1905 + Campaigns,1996-08-25,0.0,,0,
Master of Dimensions,1996-01-01,0.0,,0,Adventure
Crayon Shin-Chan: Ora no Gokigen Collection,1996-12-20,0.0,,0,Platformer
Fire Woman Matoigumi,1996-12-20,0.0,,0,"Adventure, RPG"
Space Adventure Cobra: The Shooting,1996-11-22,0.0,,0,"Adventure, Action, RPG"
Urmels großer Flug,1996-01-01,0.0,,0,Arcade
Not Treasure Hunter,1996-12-20,0.0,,0,"Adventure, Action"
Weekend Warrior,1996-01-01,0.0,,0,Action
The Temple of Monakumba: Starring Wallobee Jack,1996-01-01,0.0,,0,Adventure
Deserted Island (1996),1996-11-29,0.0,,0,"Adventure, Simulation"
