name,release_date,rating,metacritic,playtime,genres
OPUS: Echo of Starsong,2021-08-31,3.89,,7,"Indie, Adventure, RPG"
Animal Shelter: Prologue,2021-11-03,0.0,,1,"Adventure, Casual, Strategy, Simulation, Indie"
Project Morpheus: Prologue,2021-01-14,0.0,,1,"Indie, Strategy, Adventure, RPG"
Tandem: A Tale of Shadows,2021-10-21,3.43,,1,"Indie, Adventure, Action"
The Shore,2021-02-18,3.07,59.0,3,"Indie, Adventure, Action"
Police Simulator: Patrol Officers,2021-06-17,3.4,,5,Simulation
Mosaique Neko Waifus 4,2021-02-11,3.38,,2,"Casual, RPG"
Ratropolis,2021-09-15,4.0,,2,"Casual, Strategy, Simulation, Card, Indie"
Sun Haven,2021-06-25,4.0,,9,"Adventure, RPG, Casual, Simulation, Indie"
Madden NFL 22,2021-08-17,2.12,69.0,2,"Casual, Strategy, Simulation, Sports"
SAMURAI WARRIORS 5,2021-07-26,3.78,76.0,9,Action
Bro Falls: Ultimate Showdown,2021-06-25,2.8,,1,"Racing, Action, Casual, Indie, Massively Multiplayer"
Aeterna Noctis,2021-12-14,3.42,,3,"Indie, Platformer, Adventure, Action"
Car Detailing Simulator: Prologue,2021-11-15,0.0,,1,"Indie, Simulation"
PIGGY: Hunt,2021-09-30,0.0,,1,"Adventure, Action, Casual, Strategy, Indie, Massively Multiplayer"
Mad Games Tycoon 2,2021-01-21,4.05,,11,"Casual, Strategy, Indie, Simulation"
Kid A Mnesia: Exhibition,2021-11-18,4.21,,0,Adventure
Essays on Empathy,2021-05-17,3.36,,3,"Casual, Indie, Action, RPG"
Hextech Mayhem: A League of Legends Story,2021-11-15,3.65,,1,"Platformer, Indie, Action"
Moonglow Bay,2021-10-26,3.22,,9,"Adventure, Action, RPG, Casual, Indie"
Thunder Tier One,2021-12-07,3.35,,3,"Strategy, Indie, Action, Simulation"
Time Loader,2021-11-02,4.0,75.0,4,"Racing, Adventure, Action, Puzzle, Casual, Simulation, Indie, Platformer"
New Hokage Servant,2021-11-03,4.45,,0,
鬼谷八荒,2021-01-27,2.75,,13,"Adventure, Action, RPG, Simulation, Indie"
The Slormancer,2021-04-06,4.17,,4,"Indie, Adventure, Action, RPG"
Dark Roll: Free Kick Challenge,2021-08-05,0.0,,1,"Casual, Indie, Simulation, Sports"
Until We Die,2021-06-02,4.21,,3,"Strategy, Indie"
Trading Time: A Croak Tale - Prologue,2021-11-12,0.0,,1,"Indie, Adventure"
Growing Up,2021-10-13,3.76,,6,"RPG, Casual, Strategy, Simulation, Indie"
Element TD 2 - Competitive Tower Defense,2021-04-02,3.57,,2,"Strategy, Indie"
Frozenheim,2021-05-20,3.0,,2,Strategy
NINJA GAIDEN Σ3: Razor's Edge,2021-06-09,3.8,,3,"Adventure, Action"
Clip maker,2021-02-13,0.0,,1,"Indie, Simulation"
NINJA GAIDEN: Master Collection,2021-06-10,4.0,72.0,0,Action
Mech Mechanic Simulator,2021-03-25,3.5,,2,Simulation
Unbound: Worlds Apart,2021-07-28,3.71,,6,"Indie, Adventure"
NYKRA,2021-09-27,0.0,,2,"Indie, Adventure, RPG, Simulation"
Jigsaw Puzzle Dreams,2021-12-01,0.0,,1,"Casual, Indie, Simulation"
Game Master Engine,2021-03-09,0.0,,1,"Adventure, RPG, Casual, Strategy, Simulation, Indie"
Space Robinson,2021-03-19,3.67,,1,"Indie, Adventure, Action, RPG"
CosmicBreak Universal,2021-01-20,0.0,,1,"Massively Multiplayer, Action, RPG"
House Builder: First Job,2021-07-15,0.0,,1,"Casual, Simulation"
Ranch Simulator,2021-03-04,3.55,,4,Simulation
Super Dungeon Maker ⚒ - Fink`s Awakening (Prologue),2021-10-21,0.0,,1,"Indie, Adventure"
One Hand Clapping,2021-06-10,3.87,,2,"Indie, Platformer, Adventure, Puzzle"
Sonic Colors: Ultimate,2021-09-07,2.94,,4,"Casual, Platformer, Action"
Tavern Master - Prologue,2021-06-30,0.0,,1,"Strategy, Indie, Simulation"
我的上司有點不正常,2021-02-02,1.67,,1,"Casual, Indie"
Tavern Master,2021-11-15,3.89,,5,"Strategy, Simulation"
DISGAEA RPG,2021-04-12,0.0,,1,"Action, RPG, Casual, Strategy, Card"
Cats in Time,2021-03-23,3.77,,3,"Casual, Indie, Adventure, Puzzle"
I Saw Black Clouds,2021-03-30,2.5,56.0,3,Adventure
The Captain,2021-12-03,4.0,,4,"Indie, Adventure"
Wonhon: Prologue,2021-02-28,0.0,,1,"Indie, Adventure, Action"
Lamentum,2021-08-31,3.5,,7,"Indie, Adventure, Action"
Steven Universe: Unleash the Light,2021-02-19,4.34,,19,"Adventure, Action, RPG"
Drova - Teaser,2021-05-10,0.0,,1,"Indie, Adventure, Action, RPG"
SPOOKWARE: Watch Party,2021-10-31,0.0,,1,"Indie, Adventure, Action, RPG"
Sucker for Love: Prelude,2021-12-15,0.0,,1,"Indie, RPG, Simulation"
SNKRX,2021-05-17,4.17,,3,"Casual, Indie, Action"
"Peace, Death! 2",2021-10-07,3.61,,3,"Casual, Indie, Puzzle"
Treasure of Nadia,2021-11-16,4.04,,5,Adventure
Sexy Airlines,2021-12-20,0.0,,1,Casual
Strangeland,2021-05-25,4.15,77.0,4,Adventure
Buffet Knight,2021-07-19,0.0,,1,"Adventure, Action"
Ziggurat 2,2021-10-28,3.69,,4,"Indie, Action"
Patch Quest,2021-05-07,3.62,,1,"Indie, Adventure, Action"
Wanderlust,2021-02-12,0.0,,1,"Adventure, Action, RPG, Casual, Strategy, Simulation, Indie"
Infinity Kingdom,2021-01-27,0.0,,1,"Massively Multiplayer, Strategy, Adventure, Simulation"
Learning Factory,2021-02-18,0.0,,1,"Strategy, Indie, Simulation"
SimRail - The Railway Simulator: Prologue,2021-12-06,0.0,,1,Simulation
War Mongrels,2021-10-19,3.4,,5,"Strategy, Adventure, Action"
Priest Simulator: Heavy Duty,2021-10-18,0.0,,1,"Indie, Action, Simulation"
Low Light Combat,2021-07-21,0.0,,1,"Indie, Action"
Lust Theory Season 1,2021-08-06,4.47,,5,"Indie, Adventure, Simulation"
Circuit Superstars,2021-10-12,3.76,,2,Racing
Tiny Lands,2021-01-21,0.0,,1,"Casual, Indie, Puzzle"
Toodee and Topdee,2021-08-03,3.33,,2,"Adventure, Action, Puzzle, Indie, Platformer"
WarioWare: Get It Together!,2021-09-10,4.02,76.0,0,"Family, Arcade, Puzzle"
Arietta of Spirits,2021-08-20,3.4,68.0,2,"Indie, Adventure, Action"
Alex Kidd in Miracle World DX,2021-06-22,3.58,,1,"Platformer, Indie, Action"
Wonhon Beginning,2021-05-04,0.0,,1,"Indie, Adventure, Action"
Farmer's Life: Prologue,2021-01-15,0.0,,1,"Adventure, RPG, Casual, Simulation, Indie"
Here Comes Niko!,2021-08-03,3.83,,6,"Indie, Adventure, Action"
Tomb Rumble,2021-09-15,0.0,,1,"Casual, Massively Multiplayer, Adventure, Action"
Toree 3D,2021-04-09,4.11,,1,"Indie, Adventure, Action"
Hot Brass,2021-02-25,3.43,,2,"Strategy, Indie, Action"
Anarchy: Wolf's law: Prologue,2021-08-26,0.0,,1,"Adventure, Action, Strategy, Simulation, Indie, Massively Multiplayer"
Centipede: Recharged,2021-09-28,2.88,,1,"Arcade, Action"
Myst (2021),2021-08-26,3.3,,0,Adventure
Heroes of the Dark,2021-10-26,0.0,,1,"Action, RPG, Strategy, Simulation, Massively Multiplayer"
Atlantica Europe,2021-05-20,0.0,,1,"Adventure, Action, RPG, Casual, Strategy, Massively Multiplayer"
White Shadows,2021-12-07,3.91,,4,"Indie, Platformer, Adventure"
Song of Iron,2021-08-31,3.14,,1,"Indie, Adventure, Action"
SgyuinBaldo,2021-03-10,0.0,,0,Action
I Expect You To Die 2: The Spy and the Liar,2021-08-24,0.0,,2,"Indie, Adventure, Puzzle"
Black Widow: Recharged,2021-10-27,2.78,,1,Action
Bad End Theater,2021-10-25,4.13,,2,Simulation
Retro Machina,2021-05-12,3.12,68.0,17,"Indie, Adventure, Action, RPG"
Super,2021-09-09,0.0,,1,"Casual, Indie, Adventure, Action"
Forest star,2021-12-06,0.0,,2,"Indie, Platformer, Adventure"
Berry,2021-07-13,0.0,,1,"Indie, Educational, Adventure, Action"
Crash Drive 3,2021-07-08,0.0,,5,"Casual, Racing, Indie, Action"
Space Choice: Data Analyzer,2021-03-01,0.0,,1,"Casual, Strategy, Indie, Simulation"
Kraken Academy!!,2021-09-10,4.04,,0,"Adventure, RPG"
Astalon: Tears of the Earth,2021-06-03,4.33,83.0,11,"Adventure, Action"
Aerial_Knight's Never Yield,2021-05-19,3.67,70.0,0,"Casual, Platformer, Action"
Milo and the Magpies,2021-09-06,4.07,,2,"Adventure, Puzzle"
Deflector: Specimen Zero,2021-12-06,0.0,,1,"Indie, Platformer, Adventure, Action"
CONNECT,2021-02-15,0.0,,1,"Casual, Indie"
The Longest Road on Earth,2021-05-27,3.83,71.0,2,"Casual, Indie, Adventure"
Baldo: The Guardian Owls,2021-08-26,2.44,,26,"Indie, Adventure, Action, RPG"
Project Warlock II,2021-08-31,3.57,,2,"Shooter, Indie, Action"
NSFW Studio,2021-12-02,0.0,,6,"Casual, Indie, Simulation"
Mayhem in Single Valley,2021-05-19,0.0,,1,"Indie, Adventure, Action, RPG"
Bang-On Balls: Chronicles,2021-03-03,0.0,,2,"Casual, Indie, Action"
eFootball 2024,2021-09-29,0.0,,2,"Simulation, Sports"
Undying,2021-10-19,0.0,,3,"Indie, Adventure"
Rise of the Slime: Prologue,2021-05-06,0.0,,2,Indie
Walkabout Mini Golf VR,2021-07-15,4.71,,2,"Casual, Indie, Sports"
Left to Survive: Shooter PVP,2021-11-18,0.0,,1,Action
Forsaken World: Gods and Demons,2021-09-10,0.0,,8,"Massively Multiplayer, Action, RPG"
Pocket Watch,2021-01-09,0.0,,1,"Indie, Adventure"
Art of Fury: Virtual Gallery,2021-07-26,0.0,,3,Casual
Bum Simulator,2021-08-26,2.93,,2,"Adventure, Simulation"
THE GAME OF LIFE 2,2021-03-29,3.11,53.0,2,"Casual, Strategy, Simulation"
2236 A.D. Secretary Stories,2021-07-23,0.0,,4,"Casual, Indie"
Aquarist - My First Job,2021-09-16,0.0,,1,Simulation
Bloodshore,2021-11-03,2.22,,2,"Casual, Indie, Adventure, Action"
Geneforge 1 - Mutagen,2021-02-24,0.0,,2,"Indie, Strategy, Adventure, RPG"
100 hidden cats,2021-04-15,3.27,,1,"Casual, Indie, Adventure"
FINAL FANTASY XIV: Endwalker,2021-12-07,4.41,,0,"Massively Multiplayer, RPG"
HitchHiker - A Mystery Game,2021-04-14,2.82,,3,"Indie, Adventure"
Machinika Museum,2021-03-22,4.22,,2,"Casual, Indie, Adventure, Puzzle"
Bright Lights of Svetlov,2021-09-14,3.64,,2,Indie
Olympic Games Tokyo 2020 – The Official Video Game,2021-06-21,3.87,,6,"Casual, Sports"
Squadron 51 - Prologue,2021-10-01,0.0,,1,"Racing, Adventure, Action, Indie"
Star Melody Yumemi Dreamer,2021-12-31,0.0,,1,Adventure
ChefSquad,2021-10-21,0.0,,1,"Action, Casual, Strategy, Simulation, Indie"
Arena Tactics,2021-06-14,0.0,,1,Strategy
Kulebra and the Souls of Limbo - Demo,2021-08-17,0.0,,3,"Casual, Indie, Adventure"
Arboria,2021-09-09,3.33,,2,"Indie, Adventure, Action, RPG"
Minotaur Maze,2021-05-28,0.0,,0,"Indie, Adventure, Action"
The Magister - The First Two Days,2021-08-25,0.0,,0,"Indie, Adventure, Action, RPG"
Teamfight Manager,2021-02-28,3.81,,5,"Indie, Simulation, Sports"
Slipways,2021-06-02,3.56,,5,Strategy
Doomsday Dispute,2021-11-17,0.0,,0,"Adventure, RPG, Strategy, Simulation, Massively Multiplayer"
Night Book,2021-07-27,2.38,,2,Adventure
Them & Us,2021-09-29,3.55,,5,"Indie, Adventure, Action"
Blade Flash Death,2021-05-03,0.0,,1,"Casual, Strategy, Indie"
Trader Life Simulator,2021-02-18,4.04,,3,"Indie, RPG, Simulation"
Dice Legacy,2021-09-09,2.93,,4,"Strategy, Indie"
Hellblusser,2021-08-10,0.0,,1,"Indie, Action"
House Builder,2021-11-10,3.44,,6,"Casual, Indie, Adventure, Simulation"
Tinytopia,2021-08-29,0.0,,2,"Casual, Strategy, Simulation"
Northern Journey,2021-08-18,4.0,,3,Adventure
Doctor Who: The Lonely Assassins,2021-03-18,0.0,,3,"Casual, Indie, Adventure"
SPY ESCAPE,2021-03-10,0.0,,0,Casual
Madness: Project Nexus,2021-09-30,3.71,,3,"Indie, Action"
The Matrix Awakens,2021-12-05,4.14,,0,Shooter
Cricket 22 - Academy Creation Tools,2021-12-14,0.0,,3,Sports
Anvil,2021-12-01,0.0,,3,"Adventure, Action"
Keep Trying! Zombie Apocalypse,2021-07-06,0.0,,0,Action
FORECLOSED,2021-08-12,3.13,,1,"Indie, Adventure, Action"
Next Space Rebels,2021-11-17,0.0,,16,"Strategy, Indie, Simulation"
Stranded Sails - Prologue,2021-06-22,0.0,,0,"Adventure, Action, RPG, Casual, Simulation, Indie"
Hobo: Tough Life,2021-04-13,3.29,,3,"Indie, Adventure, RPG, Simulation"
Ghosts 'n Goblins Resurrection,2021-02-25,4.11,74.0,3,"Platformer, Action"
Grotto,2021-10-26,3.67,,1,"Indie, Adventure"
Friday night funkin: whitty mod (lo-fight) with music,2021-03-11,4.21,,0,
Demeo,2021-05-06,4.0,82.0,2,"Indie, Strategy, Adventure, RPG"
Dream Catcher: Prologue,2021-06-16,0.0,,1,"Casual, Adventure"
Becastled,2021-02-07,0.0,,3,"Strategy, Indie"
Pimp My Gun (Beta 2021+ (v0.7.0.6) Restored),2021-01-29,4.07,,0,Simulation
Rabby in the Land of Sweets,2021-08-23,0.0,,0,Action
Sam & Max: Beyond Time and Space - Remastered,2021-12-08,4.38,,4,"Indie, Adventure"
Tactical Monsters - Strategy Edition,2021-09-02,0.0,,0,"Casual, Strategy, Indie"
Aspire: Ina's Tale,2021-12-17,3.44,,1,"Casual, Indie, Platformer, Adventure"
House of Sin,2021-10-21,0.0,,3,"Casual, Indie"
神魔契约,2021-08-12,0.0,,8,"Massively Multiplayer, Adventure, Action, RPG"
Jett: The Far Shore,2021-10-06,2.73,65.0,0,"Adventure, Action"
Morkredd Prøve (Demo),2021-03-25,0.0,,1,"Indie, Adventure"
WWR: World of Warfare Robots,2021-03-07,0.0,,1,"Casual, Massively Multiplayer, Action, Simulation"
Spire of Sorcery: Prologue,2021-12-15,0.0,,1,"Strategy, Indie, RPG"
大秦帝国,2021-05-17,0.0,,1,"Adventure, RPG, Strategy, Simulation, Massively Multiplayer"
Deltarune: Chapter 2,2021-09-17,4.54,,0,"Indie, Adventure, Action, RPG"
"tERRORbane: an INTRODUCTION, mostly",2021-10-13,0.0,,0,"Indie, Adventure, RPG"
Starmancer,2021-08-04,0.0,,3,"Strategy, Indie, Simulation"
No Straight Roads: Encore Edition,2021-10-21,4.0,,3,"Indie, Adventure, Action, RPG"
Fetish Locator Week Two,2021-10-24,4.23,,3,"Casual, Indie, Adventure"
SPOOKWARE,2021-08-25,3.5,,3,"Indie, Adventure, Action, RPG"
FOREWARNED,2021-09-10,3.12,,3,"Indie, Adventure, Action"
Lunch Lady,2021-04-15,2.17,,2,"Indie, Adventure, Action"
FNF Sarvente's mid fight / Ruv TEST,2021-05-07,3.84,,0,Action
Critters for Sale,2021-06-03,4.33,,3,"Indie, Adventure, Action"
Rainbow Billy: The Curse of the Leviathan,2021-10-04,0.0,,2,"Indie, Platformer, Adventure, RPG"
Disturbing Forest: Demon's Path,2021-07-22,0.0,,1,"Indie, Adventure"
Subway Midnight,2021-10-28,0.0,,3,"Indie, Adventure"
Doors: Paradox,2021-09-27,3.29,,5,"Casual, Indie, Adventure, Puzzle"
Gnosia,2021-03-04,4.31,82.0,4,"Adventure, RPG"
Magic Spellslingers,2021-03-30,0.0,,4,"Card, Strategy"
秦殇 (Prince of Qin),2021-12-28,0.0,,1,"Adventure, Action, RPG"
Firegirl: Hack 'n Splash Rescue,2021-12-13,0.0,,3,Action
Nine to Five,2021-08-26,0.0,,1,"Shooter, Action"
30XX,2021-07-04,0.0,,1,"Indie, Adventure, Action"
Card Hog,2021-03-22,3.57,,1,"RPG, Casual, Strategy, Card, Indie"
Dreams of Desire: Definitive Edition,2021-10-20,3.69,,3,"Casual, Indie"
Shadow Tactics: Aiko's Choice,2021-12-06,0.0,,4,"Strategy, Indie"
Modern Assault Tanks,2021-07-11,0.0,,1,"Massively Multiplayer, Action"
Ghosts of War: Battle Royale WW2 Shooting games,2021-10-26,0.0,,3,"Massively Multiplayer, Adventure, Action, RPG"
Pascal's Wager: Definitive Edition,2021-03-11,3.69,64.0,4,"Adventure, Action, RPG"
Pretend,2021-01-06,0.0,,1,"Casual, Indie, Strategy, Massively Multiplayer"
Siege of Avalon: Anthology,2021-04-08,4.29,,1,"Action, RPG"
Chicken Invaders Universe,2021-03-31,0.0,,1,"Casual, Indie, Massively Multiplayer, Action"
Force of Nature 2: Ghost Keeper,2021-05-27,3.75,,4,"Adventure, Action, RPG, Strategy, Indie"
东方夜雀食堂 - Touhou Mystia's Izakaya,2021-06-16,0.0,,4,"Casual, Indie, RPG, Simulation"
Conway: Disappearance at Dahlia View,2021-11-02,4.17,,8,Adventure
Seraph's Last Stand,2021-12-21,3.83,,2,"Casual, Action"
Pronty: Fishy Adventure,2021-11-18,0.0,,3,"Indie, Adventure, Action"
ConnecTank,2021-09-28,0.0,,0,"Casual, Strategy, Action"
英雄道國際服,2021-09-30,0.0,,40,"Massively Multiplayer, Adventure, RPG"
UNBEATABLE [white label],2021-04-06,0.0,,1,"Indie, Adventure, Action"
Corpse Party (2021),2021-10-19,0.0,,4,"Adventure, RPG"
Home Sweet Home: Survive,2021-03-31,0.0,,3,"Indie, Adventure, Action"
Mario Golf: Super Rush,2021-06-25,2.87,70.0,0,"Arcade, Sports"
3 out of 10: Season Two,2021-04-08,2.67,,0,Adventure
Dogs Organized Neatly,2021-11-01,3.88,,3,"Casual, Indie"
Friday Night Funkin Multiplayer,2021-01-24,3.94,,0,"Adventure, Action, RPG, Arcade, Indie"
Turing Complete,2021-10-01,0.0,,2,Simulation
Sword of the Necromancer,2021-01-28,0.0,65.0,1,"Indie, Adventure, Action, RPG"
Shovel Knight Pocket Dungeon,2021-12-13,3.88,,2,"Indie, Adventure, Action, Puzzle"
Just Dance 2022,2021-11-04,3.82,,0,"Casual, Simulation"
Carnivores: Dinosaur Hunt,2021-06-01,0.0,,1,"Adventure, Action, Casual, Simulation, Sports"
HORROR TALES: The Wine,2021-07-30,3.08,,4,"Indie, Adventure, Action"
"If On A Winter’s Night, Four Travelers",2021-09-21,3.82,,3,Adventure
Secret Government,2021-04-15,0.0,,1,"Strategy, Simulation"
Prison Simulator,2021-11-04,2.8,,3,"Action, Simulation"
Nigate Tale,2021-04-11,0.0,,1,"Indie, Adventure, Action, RPG"
Island Farmer - Jigsaw Puzzle,2021-04-29,0.0,,3,Casual
The Chronicles Of Myrtana: Archolos,2021-12-10,4.35,,125,"Indie, Action, RPG"
Maskmaker,2021-04-20,0.0,,3,Adventure
Spacebase Startopia,2021-03-25,3.33,65.0,8,"Strategy, Simulation"
Wolfstride,2021-12-07,0.0,,1,"Adventure, Action, RPG, Strategy, Indie"
Unusual Findings,2021-10-07,3.88,,2,"Indie, Adventure, Puzzle"
Find Yourself,2021-02-21,3.09,,2,"Indie, Simulation"
Orbital Bullet,2021-04-22,0.0,,1,"Indie, Action"
MILFs of Sunville,2021-11-04,4.0,,2,"Indie, RPG"
Mayhem Brawler,2021-08-18,3.57,,2,"Indie, Action"
Motor Town: Behind The Wheel,2021-12-17,3.44,,3,"Casual, Racing, Indie"
Voyage,2021-02-19,3.89,69.0,3,"Indie, Adventure"
Luna's Fishing Garden,2021-06-15,4.1,,3,"Casual, Indie, Adventure"
BLUE REFLECTION: Second Light,2021-11-08,3.29,,4,RPG
Space Rats,2021-02-19,0.0,,1,"Indie, Adventure, Action"
SaGa Frontier Remastered,2021-04-15,0.0,75.0,2,"Adventure, RPG"
Friday Night Funkin' Character Test Playground,2021-03-05,3.95,,0,
SCARF,2021-12-23,3.43,,5,"Adventure, Action"
FIGHT KNIGHT,2021-11-30,0.0,,1,"Indie, Adventure, Action, RPG"
Sumire,2021-05-27,0.0,,3,"Casual, Indie, Adventure"
Atelier Sophie: The Alchemist of the Mysterious Book DX,2021-04-21,0.0,,7,RPG
Suicide Guy Deluxe Edition,2021-06-03,0.0,,2,"Indie, Adventure, Action"
Red Falls Season 1,2021-04-15,4.5,,1,"Indie, Adventure, RPG, Simulation"
Mighty Fight Federation,2021-02-25,0.0,,3,"Indie, Action, Fighting"
Merchant Master,2021-05-19,4.35,,0,"Casual, Strategy, RPG, Simulation"
Instant Farmer,2021-02-28,0.0,,1,Casual
Bloons TD Battles 2,2021-11-30,2.86,,1,"Casual, Strategy, Indie, Action"
Sword and Fairy 7,2021-10-21,3.44,,4,"Adventure, Action, RPG"
Terrain of Magical Expertise,2021-09-08,0.0,,1,"Indie, Adventure, RPG"
Dread X Collection: The Hunt,2021-04-12,0.0,,3,"Shooter, Adventure, Action"
Starbase,2021-07-29,0.0,,4,"Massively Multiplayer, Action, Simulation"
Cleo - a pirate's tale,2021-12-05,0.0,,4,"Indie, Adventure"
Eversleep: Lunistice Gaiden,2021-11-08,0.0,,1,"Adventure, Action, Casual, Indie, Platformer"
Teacup,2021-09-23,3.43,,3,"Casual, Indie, Adventure"
Blood And Zombies,2021-10-19,0.0,,3,Action
Skeletal Avenger,2021-04-28,0.0,,2,"Indie, Adventure, Action, RPG"
Starsand,2021-11-04,0.0,,2,"Adventure, Action, Simulation"
SUPER CHICKEN JUMPER,2021-09-24,0.0,,2,"Casual, Indie, Adventure, Action"
"Friday Night Funkin' (Ninjamuffin99, mikeyfridaynightfunkin)",2021-03-07,3.73,,0,
The Smurfs - Mission Vileaf,2021-10-26,3.14,,1,"Adventure, Action"
Trash Sailors,2021-12-16,2.75,68.0,2,"Indie, Adventure, Action, Simulation"
Hero of the Kingdom: The Lost Tales 2,2021-11-18,0.0,,4,"Adventure, RPG, Casual, Strategy, Indie"
Summertime Madness,2021-06-17,3.0,66.0,3,"Indie, Adventure"
Happy's Humble Burger Farm,2021-12-02,3.58,,3,"Indie, Adventure, Action, Simulation"
BloodRayne Betrayal: Fresh Bites,2021-09-08,0.0,,1,"Platformer, Action"
Sheltered 2,2021-09-21,0.0,,1,"Strategy, Indie, RPG, Simulation"
SYNTHETIK 2,2021-11-11,2.86,,2,"Shooter, Indie, Action"
The Plane Effect,2021-08-12,2.78,,1,"Casual, Indie, Adventure"
From The Darkness,2021-02-28,3.47,,2,"Indie, Adventure"
Carnal Instinct,2021-03-01,3.86,,2,RPG
RiMS Racing,2021-08-19,0.0,,1,"Racing, Simulation, Sports"
Rail Route (itch),2021-06-23,0.0,,2,"Casual, Strategy, Indie, Simulation"
100 hidden cats 2,2021-07-17,0.0,,1,"Casual, Indie, Adventure"
This is the President,2021-12-05,3.53,,5,"Platformer, Strategy, Adventure, Simulation"
Chasing Static,2021-10-14,3.75,,3,"Indie, Adventure"
Backbone Prologue,2021-03-21,0.0,,1,
Oneiros,2021-01-13,0.0,,3,"Indie, Adventure, Action"
Farmer's Life,2021-06-09,0.0,,1,Simulation
Viscerafest,2021-05-20,0.0,,1,"Indie, Action"
Lemon Cake,2021-02-10,0.0,,4,"Casual, Indie, RPG, Simulation"
The Last Kids on Earth and the Staff of Doom,2021-06-04,0.0,,0,Indie
Ynglet,2021-06-05,0.0,81.0,2,"Casual, Indie, Action"
Fearmonium,2021-05-20,3.43,,3,"Indie, Adventure, Action, RPG"
Cricket 22,2021-10-31,2.83,,15,"Simulation, Sports"
Life is Strange: True Colors - Wavelengths,2021-09-30,3.52,,0,Adventure
The Elder Scrolls V: Skyrim Anniversary Edition,2021-11-11,4.14,,0,"Adventure, Action, RPG"
Axis Football 2021,2021-08-26,0.0,,1,"Strategy, Indie, Simulation, Sports"
Erzurum,2021-02-10,0.0,,3,"Indie, Adventure"
Assassin's Creed Valhalla: Wrath of the Druids,2021-05-13,3.25,,0,Action
Saiko no sutoka,2021-03-19,3.96,,2,"Casual, Adventure, Action, Simulation"
Vagrus - The Riven Realms,2021-10-05,4.38,,2,"Strategy, Indie, RPG"
Neurodeck: Psychological Deckbuilder Demo,2021-02-01,0.0,,1,
Dream Cycle,2021-09-07,0.0,,2,"Adventure, Action"
Minit Fun Racer,2021-02-18,3.86,,1,"Racing, Adventure, Action, Casual, Indie"
Redout: Space Assault,2021-01-22,0.0,62.0,1,"Indie, Shooter, Arcade, Simulation"
Soul Dossier,2021-01-08,0.0,,0,"Adventure, Action, RPG, Strategy, Indie, Massively Multiplayer"
Aeon Must Die!,2021-10-14,0.0,,2,"Indie, Action, RPG, Fighting"
Tested on Humans: Escape Room,2021-02-24,0.0,,3,"Indie, Adventure"
Warhammer Age of Sigmar: Storm Ground,2021-05-26,2.14,,4,Strategy
Naruto: Kunoichi Trainer,2021-11-13,4.2,,0,"Casual, Simulation"
Labyrinth of Estras,2021-09-11,4.42,,0,RPG
Robolife-Days with Aino,2021-06-22,3.38,,4,"Indie, RPG, Simulation"
Glitchpunk,2021-08-11,0.0,,2,"Indie, Action"
Almost My Floor,2021-08-06,3.62,,2,"Indie, Adventure"
Silicon Dreams | cyberpunk interrogation,2021-04-20,3.33,,2,"Indie, Adventure, Simulation"
Bassmaster Fishing 2022,2021-10-28,0.0,,12,"Simulation, Sports"
